ambientTemp,objectTemp,humidity,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,iteration
23.72,18.62,35.19936,-0.94,-0.02,0.04,0.86,-11.04,-4.99,36.58,84.54,-68.06,1
23.72,18.62,35.19936,-0.94,-0.02,0.04,0.86,-11.04,-4.99,36.58,84.54,-68.06,2
23.72,18.62,35.19936,-0.94,-0.02,0.04,0.86,-11.04,-4.99,36.58,84.54,-68.06,3
23.72,18.62,35.19936,-0.94,-0.02,0.04,0.86,-11.04,-4.99,36.58,84.54,-68.06,4
23.72,18.62,35.19936,-0.94,-0.02,0.04,0.86,-11.04,-4.99,36.58,84.54,-68.06,5
23.75,18.12,35.19936,-0.94,-0.02,0.04,0.86,-11.04,-4.99,36.58,84.54,-68.06,6
23.75,18.12,35.19936,-0.85,0.01,-0.00,-0.61,-5.42,-2.62,34.63,83.35,-66.86,7
23.75,18.12,35.19936,-0.85,0.01,-0.00,-0.61,-5.42,-2.62,34.63,83.35,-66.86,8
23.75,18.12,35.19936,-0.85,0.01,-0.00,-0.61,-5.42,-2.62,34.63,83.35,-66.86,9
23.75,18.12,35.19936,-0.73,-0.05,-0.13,-3.45,-11.97,-4.49,45.57,83.20,-60.86,10
23.75,18.12,35.19936,-0.73,-0.05,-0.13,-3.45,-11.97,-4.49,45.57,83.20,-60.86,11
23.75,18.12,35.19936,-0.73,-0.05,-0.13,-3.45,-11.97,-4.49,45.57,83.20,-60.86,12
23.75,18.12,35.19936,-0.73,-0.05,-0.13,-3.45,-11.97,-4.49,45.57,83.20,-60.86,13
23.75,18.12,35.19936,-0.73,-0.05,-0.13,-3.45,-11.97,-4.49,45.57,83.20,-60.86,14
23.75,18.12,35.19936,-0.73,-0.05,-0.13,-3.45,-11.97,-4.49,45.57,83.20,-60.86,15
23.75,18.12,35.19936,-0.73,-0.05,-0.13,-3.45,-11.97,-4.49,45.57,83.20,-60.86,16
23.72,20.75,35.19936,-0.73,-0.05,-0.13,-3.45,-11.97,-4.49,45.57,83.20,-60.86,17
23.72,20.75,35.19936,-0.73,-0.05,-0.13,-3.45,-11.97,-4.49,45.57,83.20,-60.86,18
23.72,20.75,35.19936,-0.73,-0.05,-0.13,-3.45,-11.97,-4.49,45.57,83.20,-60.86,19
23.72,20.75,35.19936,-0.96,-0.12,0.09,-60.46,-7.42,-3.11,34.18,54.26,-81.40,20
23.72,20.75,35.19936,-0.96,-0.12,0.09,-60.46,-7.42,-3.11,34.18,54.26,-81.40,21
23.72,20.75,35.19936,-0.96,-0.12,0.09,-60.46,-7.42,-3.11,34.18,54.26,-81.40,22
23.72,20.75,35.19936,-0.96,-0.12,0.09,-60.46,-7.42,-3.11,34.18,54.26,-81.40,23
23.72,20.75,35.19936,-0.96,-0.12,0.09,-60.46,-7.42,-3.11,34.18,54.26,-81.40,24
23.72,20.75,35.19936,-0.96,-0.12,0.09,-60.46,-7.42,-3.11,34.18,54.26,-81.40,25
23.72,18.56,35.19936,-0.96,-0.12,0.09,-60.46,-7.42,-3.11,34.18,54.26,-81.40,26
23.72,18.56,35.19936,-0.96,-0.12,0.09,-60.46,-7.42,-3.11,34.18,54.26,-81.40,27
23.72,18.56,35.19936,-0.96,-0.12,0.09,-60.46,-7.42,-3.11,34.18,54.26,-81.40,28
