ambientTemp,objectTemp,humidity,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,iteration
23.81,18.00,35.07729,-0.89,0.01,-0.04,1.63,-7.14,-3.97,41.37,86.49,-65.51,1
23.81,18.00,35.07729,-0.89,0.01,-0.04,1.63,-7.14,-3.97,41.37,86.49,-65.51,2
23.81,18.00,35.07729,-0.89,0.01,-0.04,1.63,-7.14,-3.97,41.37,86.49,-65.51,3
23.81,18.00,35.07729,-0.89,0.01,-0.04,1.63,-7.14,-3.97,41.37,86.49,-65.51,4
23.81,18.00,35.07729,-0.89,0.01,-0.04,1.63,-7.14,-3.97,41.37,86.49,-65.51,5
23.81,18.09,35.07729,-0.89,0.01,-0.04,1.63,-7.14,-3.97,41.37,86.49,-65.51,6
23.81,18.09,35.07729,-0.89,0.01,0.01,0.02,-6.40,-3.53,40.62,87.54,-65.51,7
23.81,18.09,35.07729,-0.89,0.01,0.01,0.02,-6.40,-3.53,40.62,87.54,-65.51,8
23.81,18.09,35.07729,-0.89,0.01,0.01,0.02,-6.40,-3.53,40.62,87.54,-65.51,9
23.81,18.09,35.07729,-0.89,0.01,0.01,0.02,-6.40,-3.53,40.62,87.54,-65.51,10
23.81,18.09,35.07729,-0.89,0.01,0.01,0.02,-6.40,-3.53,40.62,87.54,-65.51,11
23.81,18.09,35.07729,-0.89,0.01,0.01,0.02,-6.40,-3.53,40.62,87.54,-65.51,12
23.81,18.09,35.07729,-0.89,0.01,0.01,0.02,-6.40,-3.53,40.62,87.54,-65.51,13
23.81,18.09,35.07729,-0.89,0.01,0.01,0.02,-6.40,-3.53,40.62,87.54,-65.51,14
23.81,18.09,35.07729,-0.69,-0.07,-0.16,1.67,-6.10,-3.01,40.47,84.54,-63.26,15
24.06,24.50,35.07729,-0.69,-0.07,-0.16,1.67,-6.10,-3.01,40.47,84.54,-63.26,16
24.06,24.50,35.07729,-0.69,-0.07,-0.16,1.67,-6.10,-3.01,40.47,84.54,-63.26,17
24.06,24.50,35.07729,-0.69,-0.07,-0.16,1.67,-6.10,-3.01,40.47,84.54,-63.26,18
24.06,24.50,35.07729,-0.69,-0.07,-0.16,1.67,-6.10,-3.01,40.47,84.54,-63.26,19
24.06,24.50,35.07729,-0.69,-0.07,-0.16,1.67,-6.10,-3.01,40.47,84.54,-63.26,20
24.06,24.50,35.07729,-0.69,-0.07,-0.16,1.67,-6.10,-3.01,40.47,84.54,-63.26,21
24.06,24.50,35.07729,-0.69,-0.07,-0.16,1.67,-6.10,-3.01,40.47,84.54,-63.26,22
24.06,24.50,35.07729,-0.69,-0.07,-0.16,1.67,-6.10,-3.01,40.47,84.54,-63.26,23
24.06,24.50,35.07729,-0.69,-0.07,-0.16,1.67,-6.10,-3.01,40.47,84.54,-63.26,24
24.06,24.50,35.07729,-1.43,-0.09,-0.00,-51.42,-5.38,-0.27,34.33,65.06,-77.80,25
23.81,18.44,35.07729,-1.43,-0.09,-0.00,-51.42,-5.38,-0.27,34.33,65.06,-77.80,26
23.81,18.44,35.07729,-1.43,-0.09,-0.00,-51.42,-5.38,-0.27,34.33,65.06,-77.80,27
23.81,18.44,35.07729,-1.43,-0.09,-0.00,-51.42,-5.38,-0.27,34.33,65.06,-77.80,28
23.81,18.44,35.07729,-1.43,-0.09,-0.00,-51.42,-5.38,-0.27,34.33,65.06,-77.80,29
23.81,18.44,35.07729,-1.43,-0.09,-0.00,-51.42,-5.38,-0.27,34.33,65.06,-77.80,30
23.81,18.44,35.07729,-1.43,-0.09,-0.00,-51.42,-5.38,-0.27,34.33,65.06,-77.80,31
23.81,18.44,35.07729,-1.43,-0.09,-0.00,-51.42,-5.38,-0.27,34.33,65.06,-77.80,32
23.81,18.44,35.07729,-1.43,-0.09,-0.00,-51.42,-5.38,-0.27,34.33,65.06,-77.80,33
23.81,18.44,35.07729,-1.43,-0.09,-0.00,-51.42,-5.38,-0.27,34.33,65.06,-77.80,34
23.81,18.44,35.07729,-0.89,-0.00,-0.01,-52.54,-6.79,3.72,6.75,63.86,-142.86,35
23.81,18.38,35.07729,-0.89,-0.00,-0.01,-52.54,-6.79,3.72,6.75,63.86,-142.86,36
23.81,18.38,35.07729,-0.89,-0.00,-0.01,-52.54,-6.79,3.72,6.75,63.86,-142.86,37
23.81,18.38,35.07729,-0.89,-0.00,-0.01,-52.54,-6.79,3.72,6.75,63.86,-142.86,38
23.81,18.38,35.07729,-0.89,-0.00,-0.01,-52.54,-6.79,3.72,6.75,63.86,-142.86,39
23.81,18.38,35.07729,-0.89,-0.00,-0.01,-52.54,-6.79,3.72,6.75,63.86,-142.86,40
23.81,18.38,35.07729,-0.89,-0.00,-0.01,-52.54,-6.79,3.72,6.75,63.86,-142.86,41
23.81,18.38,35.07729,-0.89,-0.00,-0.01,-52.54,-6.79,3.72,6.75,63.86,-142.86,42
23.81,18.38,35.07729,-0.89,-0.00,-0.01,-52.54,-6.79,3.72,6.75,63.86,-142.86,43
23.81,18.38,35.07729,-0.89,-0.00,-0.01,-52.54,-6.79,3.72,6.75,63.86,-142.86,44
23.81,18.38,35.07729,-0.97,-0.16,-0.05,-52.25,-10.02,-0.29,47.67,93.09,-123.67,45
23.81,18.16,35.07729,-0.97,-0.16,-0.05,-52.25,-10.02,-0.29,47.67,93.09,-123.67,46
23.81,18.16,35.07729,-0.97,-0.16,-0.05,-52.25,-10.02,-0.29,47.67,93.09,-123.67,47
23.81,18.16,35.07729,-0.97,-0.16,-0.05,-52.25,-10.02,-0.29,47.67,93.09,-123.67,48
