ambientTemp,objectTemp,humidity,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,iteration
24.25,18.03,40.07462,-0.92,0.02,0.06,2.54,-6.54,-4.02,34.48,92.04,-73.90,1
24.25,17.94,40.07462,-0.92,0.02,0.06,2.54,-6.54,-4.02,34.48,92.04,-73.90,2
24.25,17.94,40.07462,-0.92,0.02,0.06,2.54,-6.54,-4.02,34.48,92.04,-73.90,3
24.25,17.94,40.07462,-0.92,0.02,0.06,2.54,-6.54,-4.02,34.48,92.04,-73.90,4
24.25,17.94,40.07462,-0.92,0.02,0.06,2.54,-6.54,-4.02,34.48,92.04,-73.90,5
24.25,17.94,40.07462,-0.98,0.01,-0.01,1.24,-7.86,-4.09,32.08,92.19,-75.40,6
24.25,17.94,40.07462,-0.60,-0.07,0.03,-2.89,2.02,-6.06,40.32,89.34,-67.91,7
24.25,17.94,40.07462,-0.60,-0.07,0.03,-2.89,2.02,-6.06,40.32,89.34,-67.91,8
24.25,17.94,40.07462,-0.60,-0.07,0.03,-2.89,2.02,-6.06,40.32,89.34,-67.91,9
24.25,17.94,40.07462,-0.60,-0.07,0.03,-2.89,2.02,-6.06,40.32,89.34,-67.91,10
24.25,17.94,40.07462,-0.60,-0.07,0.03,-2.89,2.02,-6.06,40.32,89.34,-67.91,11
24.78,14.12,40.07462,-0.60,-0.07,0.03,-2.89,2.02,-6.06,40.32,89.34,-67.91,12
24.78,14.12,40.07462,-0.60,-0.07,0.03,-2.89,2.02,-6.06,40.32,89.34,-67.91,13
24.78,14.12,40.07462,-0.60,-0.07,0.03,-2.89,2.02,-6.06,40.32,89.34,-67.91,14
24.78,14.12,40.07462,-0.60,-0.07,0.03,-2.89,2.02,-6.06,40.32,89.34,-67.91,15
24.78,14.12,40.07462,-0.60,-0.07,0.03,-2.89,2.02,-6.06,40.32,89.34,-67.91,16
24.78,14.12,40.07462,-1.31,-0.08,-0.01,-52.66,-8.30,3.57,40.62,89.34,-68.51,17
24.78,14.12,40.07462,-1.31,-0.08,-0.01,-52.66,-8.30,3.57,40.62,89.34,-68.51,18
24.78,14.12,40.07462,-1.31,-0.08,-0.01,-52.66,-8.30,3.57,40.62,89.34,-68.51,19
24.78,14.12,40.07462,-1.31,-0.08,-0.01,-52.66,-8.30,3.57,40.62,89.34,-68.51,20
24.78,14.12,40.07462,-1.31,-0.08,-0.01,-52.66,-8.30,3.57,40.62,89.34,-68.51,21
24.25,18.94,40.07462,-1.31,-0.08,-0.01,-52.66,-8.30,3.57,40.62,89.34,-68.51,22
24.25,18.94,40.07462,-1.31,-0.08,-0.01,-52.66,-8.30,3.57,40.62,89.34,-68.51,23
24.25,18.94,40.07462,-1.31,-0.08,-0.01,-52.66,-8.30,3.57,40.62,89.34,-68.51,24
24.25,18.94,40.07462,-1.31,-0.08,-0.01,-52.66,-8.30,3.57,40.62,89.34,-68.51,25
24.25,18.94,40.07462,-1.31,-0.08,-0.01,-52.66,-8.30,3.57,40.62,89.34,-68.51,26
24.25,18.94,40.07462,-0.97,-0.04,-0.20,-62.22,-18.61,-1.91,13.94,63.71,-125.77,27
24.25,18.94,40.07462,-0.97,-0.04,-0.20,-62.22,-18.61,-1.91,13.94,63.71,-125.77,28
24.25,18.94,40.07462,-0.97,-0.04,-0.20,-62.22,-18.61,-1.91,13.94,63.71,-125.77,29
24.25,18.94,40.07462,-0.97,-0.04,-0.20,-62.22,-18.61,-1.91,13.94,63.71,-125.77,30
24.25,18.94,40.07462,-0.97,-0.04,-0.20,-62.22,-18.61,-1.91,13.94,63.71,-125.77,31
24.25,18.62,40.07462,-0.97,-0.04,-0.20,-62.22,-18.61,-1.91,13.94,63.71,-125.77,32
24.25,18.62,40.07462,-0.97,-0.04,-0.20,-62.22,-18.61,-1.91,13.94,63.71,-125.77,33
24.25,18.62,40.07462,-0.97,-0.04,-0.20,-62.22,-18.61,-1.91,13.94,63.71,-125.77,34
24.25,18.62,40.07462,-0.97,-0.04,-0.20,-62.22,-18.61,-1.91,13.94,63.71,-125.77,35
24.25,18.62,40.07462,-0.97,-0.04,-0.20,-62.22,-18.61,-1.91,13.94,63.71,-125.77,36
24.25,18.62,40.07462,-1.00,-0.11,0.09,-53.10,-17.69,-4.31,40.17,110.63,-132.21,37
24.25,18.62,40.07462,-1.00,-0.11,0.09,-53.10,-17.69,-4.31,40.17,110.63,-132.21,38
24.25,18.62,40.07462,-1.00,-0.11,0.09,-53.10,-17.69,-4.31,40.17,110.63,-132.21,39
24.25,18.62,40.07462,-1.00,-0.11,0.09,-53.10,-17.69,-4.31,40.17,110.63,-132.21,40
24.25,18.62,40.07462,-1.00,-0.11,0.09,-53.10,-17.69,-4.31,40.17,110.63,-132.21,41
24.25,18.41,40.07462,-1.00,-0.11,0.09,-53.10,-17.69,-4.31,40.17,110.63,-132.21,42
24.25,18.41,40.07462,-1.00,-0.11,0.09,-53.10,-17.69,-4.31,40.17,110.63,-132.21,43
24.25,18.41,40.07462,-1.00,-0.11,0.09,-53.10,-17.69,-4.31,40.17,110.63,-132.21,44
24.25,18.41,40.07462,-1.00,-0.11,0.09,-53.10,-17.69,-4.31,40.17,110.63,-132.21,45
24.25,18.41,40.07462,-1.00,-0.11,0.09,-53.10,-17.69,-4.31,40.17,110.63,-132.21,46
24.25,18.41,40.07462,-1.14,0.13,0.03,-4.19,5.60,-7.79,5.25,107.78,-85.14,47
24.25,18.41,40.07462,-1.14,0.13,0.03,-4.19,5.60,-7.79,5.25,107.78,-85.14,48
24.25,18.41,40.07462,-1.14,0.13,0.03,-4.19,5.60,-7.79,5.25,107.78,-85.14,49
24.25,18.41,40.07462,-1.14,0.13,0.03,-4.19,5.60,-7.79,5.25,107.78,-85.14,50
24.25,18.53,40.07462,-1.14,0.13,0.03,-4.19,5.60,-7.79,5.25,107.78,-85.14,51
24.25,18.53,40.07462,-1.04,0.09,0.08,-70.06,-19.34,-3.35,24.28,113.33,-57.86,52
24.25,18.53,40.07462,-1.04,0.09,0.08,-70.06,-19.34,-3.35,24.28,113.33,-57.86,53
24.25,18.53,40.07462,-1.04,0.09,0.08,-70.06,-19.34,-3.35,24.28,113.33,-57.86,54
24.25,18.16,40.07462,-1.04,0.09,0.08,-70.06,-19.34,-3.35,24.28,113.33,-57.86,55
24.25,18.16,40.07462,-1.04,0.09,0.08,-70.06,-19.34,-3.35,24.28,113.33,-57.86,56
24.25,18.16,40.07462,-1.04,0.09,0.08,-70.06,-19.34,-3.35,24.28,113.33,-57.86,57
24.25,18.16,40.07462,-1.04,0.09,0.08,-70.06,-19.34,-3.35,24.28,113.33,-57.86,58
24.25,18.16,40.07462,-1.14,-0.19,0.02,-57.78,-0.08,-10.87,35.68,87.99,-68.21,59
24.25,18.16,40.07462,-1.14,-0.19,0.02,-57.78,-0.08,-10.87,35.68,87.99,-68.21,60
24.25,18.16,40.07462,-1.14,-0.19,0.02,-57.78,-0.08,-10.87,35.68,87.99,-68.21,61
24.25,18.16,40.07462,-1.14,-0.19,0.02,-57.78,-0.08,-10.87,35.68,87.99,-68.21,62
24.25,18.16,40.07462,-1.14,-0.19,0.02,-57.78,-0.08,-10.87,35.68,87.99,-68.21,63
24.25,18.09,40.07462,-1.14,-0.19,0.02,-57.78,-0.08,-10.87,35.68,87.99,-68.21,64
24.25,18.09,40.07462,-1.14,-0.19,0.02,-57.78,-0.08,-10.87,35.68,87.99,-68.21,65
24.25,18.09,40.07462,-1.14,-0.19,0.02,-57.78,-0.08,-10.87,35.68,87.99,-68.21,66
24.25,18.09,40.07462,-1.14,-0.19,0.02,-57.78,-0.08,-10.87,35.68,87.99,-68.21,67
24.25,18.09,40.07462,-1.14,-0.19,0.02,-57.78,-0.08,-10.87,35.68,87.99,-68.21,68
24.25,18.09,40.07462,-0.80,-0.07,0.01,-59.39,-10.10,-5.60,61.01,108.98,-90.84,69
24.25,18.09,40.07462,-0.80,-0.07,0.01,-59.39,-10.10,-5.60,61.01,108.98,-90.84,70
24.25,18.09,40.07462,-0.80,-0.07,0.01,-59.39,-10.10,-5.60,61.01,108.98,-90.84,71
24.25,18.09,40.07462,-0.80,-0.07,0.01,-59.39,-10.10,-5.60,61.01,108.98,-90.84,72
24.25,18.28,40.07462,-0.80,-0.07,0.01,-59.39,-10.10,-5.60,61.01,108.98,-90.84,73
24.25,18.28,40.07462,-0.80,-0.07,0.01,-59.39,-10.10,-5.60,61.01,108.98,-90.84,74
24.25,18.28,40.07462,-0.80,-0.07,0.01,-59.39,-10.10,-5.60,61.01,108.98,-90.84,75
24.25,18.28,40.07462,-0.76,0.06,-0.10,-15.60,-25.04,8.00,37.63,83.20,-81.10,76
24.25,18.28,40.07462,-0.76,0.06,-0.10,-15.60,-25.04,8.00,37.63,83.20,-81.10,77
24.25,18.28,40.07462,-0.76,0.06,-0.10,-15.60,-25.04,8.00,37.63,83.20,-81.10,78
24.25,18.28,40.07462,-0.76,0.06,-0.10,-15.60,-25.04,8.00,37.63,83.20,-81.10,79
24.25,18.28,40.07462,-0.76,0.06,-0.10,-15.60,-25.04,8.00,37.63,83.20,-81.10,80
24.25,18.28,40.07462,-0.76,0.06,-0.10,-15.60,-25.04,8.00,37.63,83.20,-81.10,81
24.25,19.19,40.07462,-0.76,0.06,-0.10,-15.60,-25.04,8.00,37.63,83.20,-81.10,82
24.25,19.19,40.07462,-0.76,0.06,-0.10,-15.60,-25.04,8.00,37.63,83.20,-81.10,83
24.25,19.19,40.07462,-0.76,0.06,-0.10,-15.60,-25.04,8.00,37.63,83.20,-81.10,84
24.25,19.19,40.07462,-0.76,0.06,-0.10,-15.60,-25.04,8.00,37.63,83.20,-81.10,85
24.25,19.19,40.07462,-0.76,0.06,-0.10,-15.60,-25.04,8.00,37.63,83.20,-81.10,86
24.25,19.19,40.07462,-0.76,0.06,-0.10,-15.60,-25.04,8.00,37.63,83.20,-81.10,87
24.25,19.19,40.07462,-0.76,0.06,-0.10,-15.60,-25.04,8.00,37.63,83.20,-81.10,88
24.25,19.19,40.07462,-0.76,0.06,-0.10,-15.60,-25.04,8.00,37.63,83.20,-81.10,89
24.25,19.19,40.07462,-1.04,0.09,-0.01,-66.48,8.35,-8.02,36.73,66.86,-91.89,90
24.25,19.19,40.07462,-1.04,0.09,-0.01,-66.48,8.35,-8.02,36.73,66.86,-91.89,91
24.25,18.50,40.07462,-1.04,0.09,-0.01,-66.48,8.35,-8.02,36.73,66.86,-91.89,92
24.25,18.50,40.07462,-1.04,0.09,-0.01,-66.48,8.35,-8.02,36.73,66.86,-91.89,93
24.25,18.50,40.07462,-1.04,0.09,-0.01,-66.48,8.35,-8.02,36.73,66.86,-91.89,94
24.25,18.50,40.07462,-1.04,0.09,-0.01,-66.48,8.35,-8.02,36.73,66.86,-91.89,95
24.25,18.50,40.07462,-1.04,0.09,-0.01,-66.48,8.35,-8.02,36.73,66.86,-91.89,96
24.25,18.50,40.07462,-1.08,0.09,0.10,-59.05,-14.18,-4.55,51.27,101.03,-126.07,97
24.25,18.50,40.07462,-1.08,0.09,0.10,-59.05,-14.18,-4.55,51.27,101.03,-126.07,98
24.25,18.50,40.07462,-1.08,0.09,0.10,-59.05,-14.18,-4.55,51.27,101.03,-126.07,99
24.25,18.50,40.07462,-1.08,0.09,0.10,-59.05,-14.18,-4.55,51.27,101.03,-126.07,100
24.25,18.50,40.07462,-1.08,0.09,0.10,-59.05,-14.18,-4.55,51.27,101.03,-126.07,101
24.25,18.19,40.07462,-1.08,0.09,0.10,-59.05,-14.18,-4.55,51.27,101.03,-126.07,102
24.25,18.19,40.07462,-1.08,0.09,0.10,-59.05,-14.18,-4.55,51.27,101.03,-126.07,103
24.25,18.19,40.07462,-1.08,0.09,0.10,-59.05,-14.18,-4.55,51.27,101.03,-126.07,104
24.25,18.19,40.07462,-1.08,0.09,0.10,-59.05,-14.18,-4.55,51.27,101.03,-126.07,105
24.25,18.19,40.07462,-0.90,0.02,0.02,-11.21,-8.90,-4.96,10.19,82.75,-100.88,106
24.25,18.19,40.19669,-0.90,0.02,0.02,-11.21,-8.90,-4.96,10.19,82.75,-100.88,107
24.25,18.19,40.19669,-0.90,0.02,0.02,-11.21,-8.90,-4.96,10.19,82.75,-100.88,108
24.25,18.19,40.19669,-0.90,0.02,0.02,-11.21,-8.90,-4.96,10.19,82.75,-100.88,109
24.25,18.19,40.19669,-0.90,0.02,0.02,-11.21,-8.90,-4.96,10.19,82.75,-100.88,110
24.25,18.34,40.19669,-0.90,0.02,0.02,-11.21,-8.90,-4.96,10.19,82.75,-100.88,111
24.25,18.34,40.19669,-0.90,0.02,0.02,-11.21,-8.90,-4.96,10.19,82.75,-100.88,112
24.25,18.34,40.19669,-0.90,0.02,0.02,-11.21,-8.90,-4.96,10.19,82.75,-100.88,113
24.25,18.34,40.19669,-0.90,0.02,0.02,-11.21,-8.90,-4.96,10.19,82.75,-100.88,114
24.25,18.34,40.19669,-0.93,0.03,0.19,-55.87,-11.84,-5.00,17.09,133.86,-67.61,115
24.25,18.34,40.19669,-0.93,0.03,0.19,-55.87,-11.84,-5.00,17.09,133.86,-67.61,116
24.25,18.34,40.19669,-0.93,0.03,0.19,-55.87,-11.84,-5.00,17.09,133.86,-67.61,117
24.25,18.34,40.19669,-0.93,0.03,0.19,-55.87,-11.84,-5.00,17.09,133.86,-67.61,118
24.25,18.34,40.19669,-0.93,0.03,0.19,-55.87,-11.84,-5.00,17.09,133.86,-67.61,119
24.25,18.34,40.19669,-0.93,0.03,0.19,-55.87,-11.84,-5.00,17.09,133.86,-67.61,120
24.25,18.28,40.19669,-0.93,0.03,0.19,-55.87,-11.84,-5.00,17.09,133.86,-67.61,121
24.25,18.28,40.19669,-0.93,0.03,0.19,-55.87,-11.84,-5.00,17.09,133.86,-67.61,122
24.25,18.28,40.19669,-0.93,0.03,0.19,-55.87,-11.84,-5.00,17.09,133.86,-67.61,123
24.25,18.28,40.19669,-0.93,0.03,0.19,-55.87,-11.84,-5.00,17.09,133.86,-67.61,124
24.25,18.28,40.19669,-0.93,0.03,0.19,-55.87,-11.84,-5.00,17.09,133.86,-67.61,125
24.25,18.28,40.19669,-0.32,0.07,0.05,-73.08,-0.36,3.72,32.68,95.94,-40.17,126
24.25,18.28,40.19669,-0.32,0.07,0.05,-73.08,-0.36,3.72,32.68,95.94,-40.17,127
24.25,18.28,40.19669,-0.32,0.07,0.05,-73.08,-0.36,3.72,32.68,95.94,-40.17,128
24.25,18.28,40.19669,-0.32,0.07,0.05,-73.08,-0.36,3.72,32.68,95.94,-40.17,129
24.25,18.28,40.19669,-0.32,0.07,0.05,-73.08,-0.36,3.72,32.68,95.94,-40.17,130
