ambientTemp,objectTemp,humidity,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,iteration
24.44,18.22,41.04356,-0.89,0.01,-0.01,2.40,-8.26,-3.66,36.28,80.35,-79.75,1
24.44,17.94,41.04356,-0.89,0.01,-0.01,2.40,-8.26,-3.66,36.28,80.35,-79.75,2
24.44,17.94,41.04356,-0.89,0.01,-0.01,2.40,-8.26,-3.66,36.28,80.35,-79.75,3
24.44,17.94,41.04356,-0.90,0.03,-0.02,2.44,-7.53,-3.84,37.03,81.70,-79.30,4
24.44,17.94,41.04356,-0.90,0.03,-0.02,2.44,-7.53,-3.84,37.03,81.70,-79.30,5
24.44,17.94,41.04356,-0.90,0.03,-0.02,2.44,-7.53,-3.84,37.03,81.70,-79.30,6
24.44,17.94,40.92149,-0.90,0.03,-0.02,2.44,-7.53,-3.84,37.03,81.70,-79.30,7
24.44,17.94,40.92149,-0.90,0.03,-0.02,2.44,-7.53,-3.84,37.03,81.70,-79.30,8
24.44,17.94,40.92149,-0.90,0.03,-0.02,2.44,-7.53,-3.84,37.03,81.70,-79.30,9
24.44,17.94,40.92149,-0.90,0.03,-0.02,2.44,-7.53,-3.84,37.03,81.70,-79.30,10
24.44,17.94,40.92149,-0.90,0.03,-0.02,2.44,-7.53,-3.84,37.03,81.70,-79.30,11
24.75,32.69,40.92149,-0.90,0.03,-0.02,2.44,-7.53,-3.84,37.03,81.70,-79.30,12
24.75,32.69,40.92149,-0.95,-0.02,0.06,-1.14,-15.76,-6.79,38.23,85.89,-80.95,13
24.75,32.69,40.92149,-0.95,-0.02,0.06,-1.14,-15.76,-6.79,38.23,85.89,-80.95,14
24.75,32.69,40.92149,-0.95,-0.02,0.06,-1.14,-15.76,-6.79,38.23,85.89,-80.95,15
24.75,32.69,40.92149,-0.95,-0.02,0.06,-1.14,-15.76,-6.79,38.23,85.89,-80.95,16
24.75,32.69,40.92149,-0.95,-0.02,0.06,-1.14,-15.76,-6.79,38.23,85.89,-80.95,17
24.75,32.69,40.92149,-0.95,-0.02,0.06,-1.14,-15.76,-6.79,38.23,85.89,-80.95,18
24.75,32.69,40.92149,-0.95,-0.02,0.06,-1.14,-15.76,-6.79,38.23,85.89,-80.95,19
24.75,32.69,40.92149,-0.95,-0.02,0.06,-1.14,-15.76,-6.79,38.23,85.89,-80.95,20
24.75,32.69,40.92149,-0.95,-0.02,0.06,-1.14,-15.76,-6.79,38.23,85.89,-80.95,21
24.47,18.66,40.92149,-0.95,-0.02,0.06,-1.14,-15.76,-6.79,38.23,85.89,-80.95,22
