ambientTemp,objectTemp,humidity,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,iteration
22.25,15.78,46.33081,-0.91,0.05,-0.07,-0.79,-2.89,-2.61,43.32,72.40,-74.50,1
22.25,15.78,46.33081,-0.91,0.05,-0.07,-0.79,-2.89,-2.61,43.32,72.40,-74.50,2
22.25,15.78,46.33081,-0.91,0.05,-0.07,-0.79,-2.89,-2.61,43.32,72.40,-74.50,3
22.25,15.78,46.33081,-0.91,0.05,-0.07,-0.79,-2.89,-2.61,43.32,72.40,-74.50,4
22.25,15.78,46.33081,-0.91,0.05,-0.07,-0.79,-2.89,-2.61,43.32,72.40,-74.50,5
22.25,15.78,46.33081,-0.91,0.05,-0.07,-0.79,-2.89,-2.61,43.32,72.40,-74.50,6
22.25,15.78,46.33081,-0.91,0.05,-0.07,-0.79,-2.89,-2.61,43.32,72.40,-74.50,7
22.25,15.81,46.33081,-0.91,0.05,-0.07,-0.79,-2.89,-2.61,43.32,72.40,-74.50,8
22.25,15.81,46.33081,-0.91,0.05,-0.07,-0.79,-2.89,-2.61,43.32,72.40,-74.50,9
22.25,15.81,46.33081,-0.91,0.05,-0.07,-0.79,-2.89,-2.61,43.32,72.40,-74.50,10
22.25,15.81,46.33081,-0.91,0.05,-0.07,-0.79,-2.89,-2.61,43.32,72.40,-74.50,11
22.25,15.81,46.33081,-0.91,0.05,-0.07,-0.79,-2.89,-2.61,43.32,72.40,-74.50,12
22.25,15.81,46.33081,-0.91,0.05,-0.07,-0.79,-2.89,-2.61,43.32,72.40,-74.50,13
22.25,15.81,46.33081,-0.91,0.05,-0.07,-0.79,-2.89,-2.61,43.32,72.40,-74.50,14
22.25,15.81,46.33081,-0.91,0.05,-0.07,-0.79,-2.89,-2.61,43.32,72.40,-74.50,15
22.25,15.81,46.33081,-0.91,0.05,-0.07,-0.79,-2.89,-2.61,43.32,72.40,-74.50,16
22.25,15.81,46.33081,-0.95,0.02,-0.02,-0.05,-4.31,-3.41,36.73,75.10,-72.70,17
22.28,14.41,46.33081,-0.95,0.02,-0.02,-0.05,-4.31,-3.41,36.73,75.10,-72.70,18
22.28,14.41,46.33081,-0.95,0.02,-0.02,-0.05,-4.31,-3.41,36.73,75.10,-72.70,19
22.28,14.41,46.33081,-0.95,0.02,-0.02,-0.05,-4.31,-3.41,36.73,75.10,-72.70,20
