ambientTemp,objectTemp,humidity,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,TimeStamp,DERAIL
22.16,15.41,45.9646,-0.81,-0.09,0.01,-75.63,23.24,-3.42,9.29,97.29,-85.29,1466606123.947236,0
22.16,15.50,45.9646,-0.81,-0.09,0.01,-75.63,23.24,-3.42,9.29,97.29,-85.29,1466606124.287419,0
22.16,15.50,45.9646,-0.81,-0.09,0.01,-75.63,23.24,-3.42,9.29,97.29,-85.29,1466606124.427386,0
22.16,15.50,45.9646,-0.81,-0.09,0.01,-75.63,23.24,-3.42,9.29,97.29,-85.29,1466606124.577578,0
22.16,15.50,45.9646,-0.81,-0.09,0.01,-75.63,23.24,-3.42,9.29,97.29,-85.29,1466606124.89785,0
22.16,15.59,45.9646,-1.30,0.05,-0.08,-4.53,9.38,-6.07,59.96,67.31,-86.04,1466606125.022192,0
22.16,15.59,45.9646,-1.30,0.05,-0.08,-4.53,9.38,-6.07,59.96,67.31,-86.04,1466606125.174602,0
22.16,15.59,45.9646,-1.30,0.05,-0.08,-4.53,9.38,-6.07,59.96,67.31,-86.04,1466606125.446107,0
22.16,15.59,45.9646,-1.30,0.05,-0.08,-4.53,9.38,-6.07,59.96,67.31,-86.04,1466606125.534598,0
22.16,15.59,45.9646,-1.30,0.05,-0.08,-4.53,9.38,-6.07,59.96,67.31,-86.04,1466606125.81463,0
22.16,15.59,45.9646,-0.74,0.07,-0.05,-96.56,-34.25,-4.56,22.79,58.46,-109.88,1466606125.934605,0
22.16,15.56,45.9646,-0.74,0.07,-0.05,-96.56,-34.25,-4.56,22.79,58.46,-109.88,1466606126.224646,0
22.16,15.56,45.9646,-0.74,0.07,-0.05,-96.56,-34.25,-4.56,22.79,58.46,-109.88,1466606126.36483,0
22.16,15.56,45.9646,-0.74,0.07,-0.05,-96.56,-34.25,-4.56,22.79,58.46,-109.88,1466606126.637439,0
22.16,15.56,45.9646,-0.74,0.07,-0.05,-96.56,-34.25,-4.56,22.79,58.46,-109.88,1466606126.801752,0
22.16,15.56,45.9646,-0.74,0.07,-0.05,-96.56,-34.25,-4.56,22.79,58.46,-109.88,1466606126.957975,0
22.16,15.34,45.9646,-0.84,0.09,0.06,-80.17,-26.02,-4.68,25.33,108.98,-141.96,1466606127.257667,0
22.16,15.34,45.9646,-0.84,0.09,0.06,-80.17,-26.02,-4.68,25.33,108.98,-141.96,1466606127.35982,0
22.16,15.34,45.9646,-0.84,0.09,0.06,-80.17,-26.02,-4.68,25.33,108.98,-141.96,1466606127.592373,0
22.16,15.34,45.9646,-0.84,0.09,0.06,-80.17,-26.02,-4.68,25.33,108.98,-141.96,1466606127.742453,0
22.16,15.34,45.9646,-0.98,0.10,-0.16,-24.49,-12.19,-3.56,8.84,137.46,-100.28,1466606127.933907,0
22.16,15.38,45.9646,-0.98,0.10,-0.16,-24.49,-12.19,-3.56,8.84,137.46,-100.28,1466606128.184953,0
22.16,15.38,45.9646,-0.98,0.10,-0.16,-24.49,-12.19,-3.56,8.84,137.46,-100.28,1466606131.436937,0
22.16,15.38,45.9646,-0.98,0.10,-0.16,-24.49,-12.19,-3.56,8.84,137.46,-100.28,1466606131.436937,0
22.16,15.38,45.9646,-0.98,0.10,-0.16,-24.49,-12.19,-3.56,8.84,137.46,-100.28,1466606131.448939,0
22.16,15.38,45.9646,-0.54,-0.06,-0.08,-85.92,-40.58,-8.32,34.48,122.02,-49.47,1466606131.453415,0
22.16,15.53,45.9646,-0.54,-0.06,-0.08,-85.92,-40.58,-8.32,34.48,122.02,-49.47,1466606131.455416,0
22.16,15.53,45.9646,-0.54,-0.06,-0.08,-85.92,-40.58,-8.32,34.48,122.02,-49.47,1466606131.456946,0
22.16,15.53,45.9646,-0.54,-0.06,-0.08,-85.92,-40.58,-8.32,34.48,122.02,-49.47,1466606131.458918,0
22.16,15.53,45.9646,-0.54,-0.06,-0.08,-85.92,-40.58,-8.32,34.48,122.02,-49.47,1466606131.461424,0
22.16,15.28,45.9646,-0.63,0.05,0.05,-74.46,8.46,-2.21,8.09,113.48,-132.21,1466606131.463928,0
22.16,15.28,45.9646,-0.63,0.05,0.05,-74.46,8.46,-2.21,8.09,113.48,-132.21,1466606131.465942,0
22.16,15.28,45.9646,-0.63,0.05,0.05,-74.46,8.46,-2.21,8.09,113.48,-132.21,1466606131.467173,0
22.16,15.28,45.9646,-0.63,0.05,0.05,-74.46,8.46,-2.21,8.09,113.48,-132.21,1466606131.467173,0
22.16,15.28,45.9646,-0.63,0.05,0.05,-74.46,8.46,-2.21,8.09,113.48,-132.21,1466606131.467173,0
22.16,15.38,45.9646,-0.71,0.12,-0.04,-89.30,-25.13,-0.26,39.57,72.25,-84.69,1466606131.467173,0
22.16,15.38,45.9646,-0.71,0.12,-0.04,-89.30,-25.13,-0.26,39.57,72.25,-84.69,1466606131.467173,0
22.16,15.38,45.9646,-0.71,0.12,-0.04,-89.30,-25.13,-0.26,39.57,72.25,-84.69,1466606131.467173,0
22.16,15.38,45.9646,-0.71,0.12,-0.04,-89.30,-25.13,-0.26,39.57,72.25,-84.69,1466606131.567237,0
22.16,15.38,45.9646,-1.05,0.07,-0.03,-86.83,2.93,4.85,2.25,63.71,-147.50,1466606131.866555,0
22.16,15.38,45.9646,-1.05,0.07,-0.03,-86.83,2.93,4.85,2.25,63.71,-147.50,1466606131.967696,0
22.16,15.28,45.9646,-1.05,0.07,-0.03,-86.83,2.93,4.85,2.25,63.71,-147.50,1466606132.137912,0
22.16,15.28,45.9646,-1.05,0.07,-0.03,-86.83,2.93,4.85,2.25,63.71,-147.50,1466606132.384601,0
22.16,15.28,45.9646,-1.05,0.07,-0.03,-86.83,2.93,4.85,2.25,63.71,-147.50,1466606132.534603,0
22.16,15.28,45.9646,-1.05,0.07,-0.03,-86.83,2.93,4.85,2.25,63.71,-147.50,1466606132.754659,0
22.16,15.59,45.9646,-1.00,0.07,-0.26,-29.17,-11.46,-6.09,24.28,73.00,-119.02,1466606133.094614,0
22.16,15.59,45.9646,-1.00,0.07,-0.26,-29.17,-11.46,-6.09,24.28,73.00,-119.02,1466606133.204647,0
22.16,15.59,45.9646,-1.00,0.07,-0.26,-29.17,-11.46,-6.09,24.28,73.00,-119.02,1466606133.344544,0
22.16,15.59,45.9646,-1.00,0.07,-0.26,-29.17,-11.46,-6.09,24.28,73.00,-119.02,1466606133.7046,0
22.16,15.59,45.9646,-1.00,0.07,-0.26,-29.17,-11.46,-6.09,24.28,73.00,-119.02,1466606133.804636,0
22.16,15.50,45.9646,-0.67,-0.05,0.15,-83.10,-1.99,6.68,7.65,138.36,-101.78,1466606134.114663,0
22.16,15.50,45.9646,-0.67,-0.05,0.15,-83.10,-1.99,6.68,7.65,138.36,-101.78,1466606134.174527,0
22.16,15.50,45.9646,-0.67,-0.05,0.15,-83.10,-1.99,6.68,7.65,138.36,-101.78,1466606134.524629,0
22.16,15.50,45.9646,-0.67,-0.05,0.15,-83.10,-1.99,6.68,7.65,138.36,-101.78,1466606134.595204,0
22.16,15.50,45.9646,-0.67,-0.05,0.15,-83.10,-1.99,6.68,7.65,138.36,-101.78,1466606134.775013,0
22.16,15.50,45.9646,-1.91,0.22,-0.08,-80.77,-2.10,-6.16,59.81,102.08,-24.43,1466606134.935432,0
22.16,15.53,45.9646,-1.91,0.22,-0.08,-80.77,-2.10,-6.16,59.81,102.08,-24.43,1466606135.195786,0
22.16,15.53,45.9646,-1.91,0.22,-0.08,-80.77,-2.10,-6.16,59.81,102.08,-24.43,1466606135.387897,0
22.16,15.53,45.9646,-1.91,0.22,-0.08,-80.77,-2.10,-6.16,59.81,102.08,-24.43,1466606135.648197,0
22.16,15.53,45.9646,-1.91,0.22,-0.08,-80.77,-2.10,-6.16,59.81,102.08,-24.43,1466606135.738222,0
22.16,15.53,45.9646,-0.89,-0.04,-0.31,-19.40,10.61,-2.47,64.76,100.28,-79.00,1466606135.988184,0
22.16,15.22,45.9646,-0.89,-0.04,-0.31,-19.40,10.61,-2.47,64.76,100.28,-79.00,1466606136.148323,0
22.16,15.22,45.9646,-0.89,-0.04,-0.31,-19.40,10.61,-2.47,64.76,100.28,-79.00,1466606136.429692,0
22.16,15.22,45.9646,-0.89,-0.04,-0.31,-19.40,10.61,-2.47,64.76,100.28,-79.00,1466606136.569775,0
22.16,15.22,45.9646,-0.89,-0.04,-0.31,-19.40,10.61,-2.47,64.76,100.28,-79.00,1466606136.819594,0
22.16,15.22,45.9646,-0.89,-0.04,-0.31,-19.40,10.61,-2.47,64.76,100.28,-79.00,1466606136.974094,0
22.16,15.62,45.9646,-0.13,0.26,0.10,-60.15,26.58,-2.32,38.38,73.15,-84.84,1466606137.21915,0
22.16,15.62,45.9646,-0.13,0.26,0.10,-60.15,26.58,-2.32,38.38,73.15,-84.84,1466606137.39141,0
22.16,15.62,45.9646,-0.13,0.26,0.10,-60.15,26.58,-2.32,38.38,73.15,-84.84,1466606137.591837,0
22.16,15.62,45.85015,-1.12,0.11,0.07,-90.15,-20.38,-19.24,43.02,101.33,-122.92,1466606137.812276,0
22.16,15.62,45.85015,-1.12,0.11,0.07,-90.15,-20.38,-19.24,43.02,101.33,-122.92,1466606137.974127,0
22.16,15.44,45.85015,-1.12,0.11,0.07,-90.15,-20.38,-19.24,43.02,101.33,-122.92,1466606138.312665,0
22.16,15.44,45.85015,-1.12,0.11,0.07,-90.15,-20.38,-19.24,43.02,101.33,-122.92,1466606138.382716,0
22.16,15.44,45.85015,-1.12,0.11,0.07,-90.15,-20.38,-19.24,43.02,101.33,-122.92,1466606138.623043,0
22.16,15.44,45.85015,-1.09,0.04,0.04,2.33,-32.28,5.10,-10.04,80.35,-106.73,1466606138.833084,0
22.16,15.44,45.85015,-1.09,0.04,0.04,2.33,-32.28,5.10,-10.04,80.35,-106.73,1466606138.977475,0
22.16,15.50,45.85015,-1.09,0.04,0.04,2.33,-32.28,5.10,-10.04,80.35,-106.73,1466606139.232827,0
22.16,15.50,45.85015,-1.09,0.04,0.04,2.33,-32.28,5.10,-10.04,80.35,-106.73,1466606139.342911,0
22.16,15.50,45.85015,-1.09,0.04,0.04,2.33,-32.28,5.10,-10.04,80.35,-106.73,1466606139.553007,0
22.16,15.50,45.85015,-1.20,0.07,-0.10,-83.49,9.10,-6.14,12.59,129.82,-64.76,1466606139.853496,0
22.16,15.50,45.85015,-1.20,0.07,-0.10,-83.49,9.10,-6.14,12.59,129.82,-64.76,1466606139.943698,0
22.16,15.50,45.85015,-1.20,0.07,-0.10,-83.49,9.10,-6.14,12.59,129.82,-64.76,1466606140.204244,0
22.16,15.50,45.85015,-1.20,0.07,-0.10,-83.49,9.10,-6.14,12.59,129.82,-64.76,1466606140.49456,0
22.16,15.50,45.85015,-1.20,0.07,-0.10,-83.49,9.10,-6.14,12.59,129.82,-64.76,1466606140.604453,0
22.16,15.50,45.85015,-1.20,0.07,-0.10,-83.49,9.10,-6.14,12.59,129.82,-64.76,1466606140.754989,0
22.16,15.50,45.85015,-1.06,0.03,-0.09,-78.17,-16.78,-9.90,-11.99,105.08,-114.53,1466606141.004985,0
22.16,15.59,45.85015,-1.06,0.03,-0.09,-78.17,-16.78,-9.90,-11.99,105.08,-114.53,1466606141.155406,0
22.16,15.59,45.85015,-1.06,0.03,-0.09,-78.17,-16.78,-9.90,-11.99,105.08,-114.53,1466606141.404858,0
22.16,15.59,45.85015,-1.06,0.03,-0.09,-78.17,-16.78,-9.90,-11.99,105.08,-114.53,1466606141.564999,0
22.16,15.59,45.85015,-1.06,0.03,-0.09,-78.17,-16.78,-9.90,-11.99,105.08,-114.53,1466606141.735433,0
22.16,15.59,45.85015,-0.94,0.02,-0.09,3.13,7.32,6.14,34.33,64.76,-92.19,1466606141.984903,0
22.16,15.50,45.85015,-0.94,0.02,-0.09,3.13,7.32,6.14,34.33,64.76,-92.19,1466606142.205097,0
22.16,15.50,45.85015,-0.94,0.02,-0.09,3.13,7.32,6.14,34.33,64.76,-92.19,1466606142.405525,0
22.16,15.50,45.85015,-0.94,0.02,-0.09,3.13,7.32,6.14,34.33,64.76,-92.19,1466606142.535178,0
22.16,15.50,45.85015,-0.94,0.02,-0.09,3.13,7.32,6.14,34.33,64.76,-92.19,1466606142.78546,0
22.16,15.50,45.85015,-1.33,0.09,-0.18,-79.50,17.67,1.06,23.23,56.96,-120.07,1466606142.935662,0
22.19,15.44,45.85015,-1.33,0.09,-0.18,-79.50,17.67,1.06,23.23,56.96,-120.07,1466606143.185975,0
22.19,15.44,45.85015,-1.33,0.09,-0.18,-79.50,17.67,1.06,23.23,56.96,-120.07,1466606143.345666,0
22.19,15.44,45.85015,-1.33,0.09,-0.18,-79.50,17.67,1.06,23.23,56.96,-120.07,1466606143.636482,0
22.19,15.44,45.85015,-1.33,0.09,-0.18,-79.50,17.67,1.06,23.23,56.96,-120.07,1466606143.7663,0
22.19,15.44,45.85015,-0.63,-0.06,-0.02,-83.81,-9.91,-3.09,46.92,101.03,-123.67,1466606143.946449,0
22.19,15.41,45.85015,-0.63,-0.06,-0.02,-83.81,-9.91,-3.09,46.92,101.03,-123.67,1466606144.256522,0
22.19,15.41,45.85015,-0.63,-0.06,-0.02,-83.81,-9.91,-3.09,46.92,101.03,-123.67,1466606144.337005,0
22.19,15.41,45.85015,-0.63,-0.06,-0.02,-83.81,-9.91,-3.09,46.92,101.03,-123.67,1466606144.657333,0
22.19,15.41,45.85015,-0.63,-0.06,-0.02,-83.81,-9.91,-3.09,46.92,101.03,-123.67,1466606144.737411,0
22.19,15.41,45.85015,-0.68,0.09,-0.00,-69.50,-28.29,-4.16,18.59,130.42,-100.43,1466606145.067723,0
22.19,15.41,45.85015,-0.68,0.09,-0.00,-69.50,-28.29,-4.16,18.59,130.42,-100.43,1466606145.14313,0
22.19,15.41,45.85015,-0.68,0.09,-0.00,-69.50,-28.29,-4.16,18.59,130.42,-100.43,1466606145.394641,0
22.19,15.41,45.85015,-0.68,0.09,-0.00,-69.50,-28.29,-4.16,18.59,130.42,-100.43,1466606145.588741,0
22.19,15.41,45.85015,-0.68,0.09,-0.00,-69.50,-28.29,-4.16,18.59,130.42,-100.43,1466606145.895153,0
22.19,15.41,45.85015,-0.62,-0.09,0.02,-85.08,-9.32,-2.36,36.43,113.03,-45.87,1466606145.957596,0
22.19,15.41,45.85015,-0.62,-0.09,0.02,-85.08,-9.32,-2.36,36.43,113.03,-45.87,1466606146.301258,0
22.19,15.41,45.85015,-0.62,-0.09,0.02,-85.08,-9.32,-2.36,36.43,113.03,-45.87,1466606146.400087,0
22.19,15.41,45.85015,-0.62,-0.09,0.02,-85.08,-9.32,-2.36,36.43,113.03,-45.87,1466606146.571576,0
22.19,15.41,45.72808,-0.62,-0.09,0.02,-85.08,-9.32,-2.36,36.43,113.03,-45.87,1466606146.911889,0
22.19,15.41,45.72808,-0.62,-0.09,0.02,-85.08,-9.32,-2.36,36.43,113.03,-45.87,1466606146.992499,0
22.19,15.50,45.72808,-0.62,-0.09,0.02,-85.08,-9.32,-2.36,36.43,113.03,-45.87,1466606147.151988,0
22.19,15.50,45.72808,-1.31,-0.08,-0.23,-30.88,39.29,3.49,27.58,113.63,-119.02,1466606147.422271,0
22.19,15.50,45.72808,-1.31,-0.08,-0.23,-30.88,39.29,3.49,27.58,113.63,-119.02,1466606147.54237,0
22.19,15.50,45.85015,-0.78,0.10,0.03,-82.82,-7.75,0.49,38.38,56.36,-94.44,1466606147.942667,0
22.19,15.50,45.85015,-0.78,0.10,0.03,-82.82,-7.75,0.49,38.38,56.36,-94.44,1466606148.002595,0
22.19,15.50,45.85015,-0.78,0.10,0.03,-82.82,-7.75,0.49,38.38,56.36,-94.44,1466606148.242896,0
