ambientTemp,objectTemp,humidity,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,TimeStamp,DERAIL
22.28,15.66,45.72808,-1.46,0.07,-0.11,-85.35,22.40,-5.28,38.97,61.61,-83.65,1466606745.345285,0
22.28,15.66,45.72808,-1.46,0.07,-0.11,-85.35,22.40,-5.28,38.97,61.61,-83.65,1466606745.65174,0
22.28,15.66,45.72808,-1.46,0.07,-0.11,-85.35,22.40,-5.28,38.97,61.61,-83.65,1466606745.754485,0
22.28,15.66,45.72808,-0.87,0.32,-0.20,-75.62,-11.47,-6.93,52.32,94.59,-120.52,1466606746.03467,0
22.28,15.91,45.72808,-0.87,0.32,-0.20,-75.62,-11.47,-6.93,52.32,94.59,-120.52,1466606746.184665,0
22.28,15.91,45.72808,-0.87,0.32,-0.20,-75.62,-11.47,-6.93,52.32,94.59,-120.52,1466606746.354789,0
22.28,15.91,45.72808,-0.87,0.32,-0.20,-75.62,-11.47,-6.93,52.32,94.59,-120.52,1466606746.69741,0
22.28,15.91,45.72808,-0.97,-0.27,0.04,1.86,19.81,1.87,-6.30,109.43,-95.64,1466606746.907921,0
22.28,15.91,45.72808,-0.97,-0.27,0.04,1.86,19.81,1.87,-6.30,109.43,-95.64,1466606746.971342,0
22.28,15.97,45.72808,-0.97,-0.27,0.04,1.86,19.81,1.87,-6.30,109.43,-95.64,1466606747.234891,0
22.28,15.97,45.72808,-0.97,-0.27,0.04,1.86,19.81,1.87,-6.30,109.43,-95.64,1466606747.404715,0
22.28,15.97,45.72808,-0.97,-0.27,0.04,1.86,19.81,1.87,-6.30,109.43,-95.64,1466606747.724712,0
22.28,15.97,45.72808,-0.97,-0.27,0.04,1.86,19.81,1.87,-6.30,109.43,-95.64,1466606747.794662,0
22.28,15.97,45.72808,-1.28,0.04,-0.08,-88.68,-9.14,-4.58,22.79,135.36,-57.71,1466606748.024714,0
22.28,15.69,45.72808,-1.28,0.04,-0.08,-88.68,-9.14,-4.58,22.79,135.36,-57.71,1466606748.14467,0
22.28,15.69,45.72808,-1.28,0.04,-0.08,-88.68,-9.14,-4.58,22.79,135.36,-57.71,1466606748.384606,0
22.28,15.69,45.72808,-1.28,0.04,-0.08,-88.68,-9.14,-4.58,22.79,135.36,-57.71,1466606748.59472,0
22.28,15.69,45.72808,-1.28,0.04,-0.08,-88.68,-9.14,-4.58,22.79,135.36,-57.71,1466606748.859153,0
22.28,15.69,45.72808,-0.58,0.26,0.21,-82.62,-13.55,-18.55,-15.14,106.88,-126.52,1466606749.02463,0
22.28,15.69,45.72808,-0.58,0.26,0.21,-82.62,-13.55,-18.55,-15.14,106.88,-126.52,1466606749.264485,0
22.28,15.69,45.72808,-0.58,0.26,0.21,-82.62,-13.55,-18.55,-15.14,106.88,-126.52,1466606749.374644,0
22.28,15.69,45.72808,-0.58,0.26,0.21,-82.62,-13.55,-18.55,-15.14,106.88,-126.52,1466606749.549895,0
22.28,15.69,45.72808,-0.83,0.02,-0.08,-42.58,-19.86,-6.71,29.23,66.56,-88.44,1466606749.874597,0
22.28,15.69,45.72808,-0.83,0.02,-0.08,-42.58,-19.86,-6.71,29.23,66.56,-88.44,1466606750.034551,0
22.28,16.00,45.72808,-0.83,0.02,-0.08,-42.58,-19.86,-6.71,29.23,66.56,-88.44,1466606750.194643,0
22.28,16.00,45.72808,-0.83,0.02,-0.08,-42.58,-19.86,-6.71,29.23,66.56,-88.44,1466606750.384594,0
22.28,16.00,45.72808,-0.83,0.02,-0.08,-42.58,-19.86,-6.71,29.23,66.56,-88.44,1466606750.624673,0
22.28,16.00,45.72808,-0.97,0.11,-0.03,-78.99,-8.59,-0.97,9.89,53.52,-131.16,1466606750.904615,0
22.28,16.00,45.72808,-0.97,0.11,-0.03,-78.99,-8.59,-0.97,9.89,53.52,-131.16,1466606750.964487,0
22.28,15.59,45.72808,-0.97,0.11,-0.03,-78.99,-8.59,-0.97,9.89,53.52,-131.16,1466606751.204637,0
22.28,15.59,45.72808,-0.97,0.11,-0.03,-78.99,-8.59,-0.97,9.89,53.52,-131.16,1466606751.414632,0
22.28,15.59,45.72808,-0.97,0.11,-0.03,-78.99,-8.59,-0.97,9.89,53.52,-131.16,1466606751.634628,0
22.28,15.59,45.72808,-0.97,0.11,-0.03,-78.99,-8.59,-0.97,9.89,53.52,-131.16,1466606751.744663,0
22.28,15.59,45.72808,-0.59,-0.03,-0.10,-70.15,-5.03,4.18,52.32,89.94,-122.92,1466606751.944601,0
22.28,15.78,45.72808,-0.59,-0.03,-0.10,-70.15,-5.03,4.18,52.32,89.94,-122.92,1466606752.234789,0
22.28,15.78,45.72808,-0.59,-0.03,-0.10,-70.15,-5.03,4.18,52.32,89.94,-122.92,1466606752.435049,0
22.28,15.78,45.72808,-0.59,-0.03,-0.10,-70.15,-5.03,4.18,52.32,89.94,-122.92,1466606752.545223,0
22.28,15.78,45.72808,-1.52,0.01,0.13,-92.80,-13.34,-1.07,13.49,121.42,-102.68,1466606752.847409,0
22.28,15.78,45.72808,-1.52,0.01,0.13,-92.80,-13.34,-1.07,13.49,121.42,-102.68,1466606753.017929,0
22.28,15.88,45.75097,-1.52,0.01,0.13,-92.80,-13.34,-1.07,13.49,121.42,-102.68,1466606753.237417,0
22.28,15.88,45.75097,-1.52,0.01,0.13,-92.80,-13.34,-1.07,13.49,121.42,-102.68,1466606753.34741,0
22.28,15.88,45.75097,-1.52,0.01,0.13,-92.80,-13.34,-1.07,13.49,121.42,-102.68,1466606753.56735,0
22.28,15.88,45.75097,-1.52,0.01,0.13,-92.80,-13.34,-1.07,13.49,121.42,-102.68,1466606753.867238,0
22.28,15.88,45.75097,-1.02,-0.03,0.09,-85.10,-18.86,7.95,48.72,100.28,-29.98,1466606754.017442,0
22.28,15.75,45.75097,-1.02,-0.03,0.09,-85.10,-18.86,7.95,48.72,100.28,-29.98,1466606754.23741,0
22.28,15.75,45.75097,-1.02,-0.03,0.09,-85.10,-18.86,7.95,48.72,100.28,-29.98,1466606754.487407,0
22.28,15.75,45.75097,-1.02,-0.03,0.09,-85.10,-18.86,7.95,48.72,100.28,-29.98,1466606756.223195,0
22.28,15.62,45.75097,-0.65,-0.07,0.06,-83.31,3.85,6.51,19.64,60.86,-115.87,1466606756.738198,0
22.28,15.75,45.72808,-0.65,-0.07,0.06,-83.31,3.85,6.51,19.64,60.86,-115.87,1466606756.808782,0
22.28,15.75,45.72808,-1.19,0.03,-0.18,-81.09,-11.11,1.87,-17.39,75.40,-187.53,1466606757.048412,0
22.28,15.81,45.75097,-1.19,0.03,-0.18,-81.09,-11.11,1.87,-17.39,75.40,-187.53,1466606757.348693,0
22.28,15.81,45.75097,-1.19,0.03,-0.18,-81.09,-11.11,1.87,-17.39,75.40,-187.53,1466606757.418809,0
22.28,15.81,45.75097,-1.19,0.03,-0.18,-81.09,-11.11,1.87,-17.39,75.40,-187.53,1466606757.664959,0
22.28,15.81,45.75097,-1.19,0.03,-0.18,-81.09,-11.11,1.87,-17.39,75.40,-187.53,1466606757.739254,0
