ambientTemp,objectTemp,humidity,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,TimeStamp,DERAIL
22.12,15.38,46.20874,-1.25,-0.06,0.12,-83.36,-27.98,-1.35,12.14,125.17,-69.55,1466605234.80463,0
22.12,15.38,46.20874,-0.90,0.04,0.16,-74.11,-22.13,5.67,-3.75,99.09,-97.74,1466605234.994596,0
22.12,15.38,46.20874,-0.90,0.04,0.16,-74.11,-22.13,5.67,-3.75,99.09,-97.74,1466605235.304601,0
22.12,15.38,46.20874,-0.90,0.04,0.16,-74.11,-22.13,5.67,-3.75,99.09,-97.74,1466605235.374528,0
22.12,15.38,46.20874,-0.90,0.04,0.16,-74.11,-22.13,5.67,-3.75,99.09,-97.74,1466605235.714597,0
22.12,15.38,46.20874,-0.90,0.04,0.16,-74.11,-22.13,5.67,-3.75,99.09,-97.74,1466605235.774485,0
22.12,15.38,46.20874,-1.08,-0.22,0.07,-0.37,-19.94,-5.84,48.87,65.51,-92.49,1466605236.02457,0
22.12,15.38,46.20874,-1.08,-0.22,0.07,-0.37,-19.94,-5.84,48.87,65.51,-92.49,1466605236.124666,0
22.12,15.38,46.20874,-1.08,-0.22,0.07,-0.37,-19.94,-5.84,48.87,65.51,-92.49,1466605236.324597,0
22.12,15.38,46.20874,-1.08,-0.22,0.07,-0.37,-19.94,-5.84,48.87,65.51,-92.49,1466605236.63879,0
22.12,15.41,46.20874,-1.08,-0.22,0.07,-0.37,-19.94,-5.84,48.87,65.51,-92.49,1466605236.844543,0
22.12,15.41,46.20874,-1.08,0.06,-0.01,-100.43,-19.32,-6.68,18.59,57.56,-108.68,1466605236.954604,0
22.12,15.41,46.20874,-1.08,0.06,-0.01,-100.43,-19.32,-6.68,18.59,57.56,-108.68,1466605237.25457,0
22.12,15.41,46.20874,-1.08,0.06,-0.01,-100.43,-19.32,-6.68,18.59,57.56,-108.68,1466605237.354632,0
22.12,15.41,46.20874,-1.08,0.06,-0.01,-100.43,-19.32,-6.68,18.59,57.56,-108.68,1466605237.554599,0
22.12,15.41,46.20874,-1.08,0.06,-0.01,-100.43,-19.32,-6.68,18.59,57.56,-108.68,1466605237.755047,0
22.12,15.41,46.20874,-1.14,-0.14,0.07,-89.32,-24.49,-9.23,25.78,105.08,-142.26,1466605238.027386,0
22.12,15.41,46.20874,-1.14,-0.14,0.07,-89.32,-24.49,-9.23,25.78,105.08,-142.26,1466605238.207723,0
22.12,15.41,46.20874,-1.14,-0.14,0.07,-89.32,-24.49,-9.23,25.78,105.08,-142.26,1466605238.48234,0
22.12,15.41,46.20874,-1.14,-0.14,0.07,-89.32,-24.49,-9.23,25.78,105.08,-142.26,1466605238.603534,0
22.12,15.34,46.20874,-1.14,-0.14,0.07,-89.32,-24.49,-9.23,25.78,105.08,-142.26,1466605238.824548,0
22.12,15.34,46.20874,-0.72,0.05,-0.17,-13.77,2.02,-1.79,15.44,127.57,-101.48,1466605238.924664,0
22.12,15.34,46.20874,-0.72,0.05,-0.17,-13.77,2.02,-1.79,15.44,127.57,-101.48,1466605239.144596,0
22.12,15.34,46.20874,-0.72,0.05,-0.17,-13.77,2.02,-1.79,15.44,127.57,-101.48,1466605239.324691,0
22.12,15.34,46.20874,-0.72,0.05,-0.17,-13.77,2.02,-1.79,15.44,127.57,-101.48,1466605239.524684,0
22.12,15.50,46.20874,-0.72,0.05,-0.17,-13.77,2.02,-1.79,15.44,127.57,-101.48,1466605239.724597,0
22.12,15.50,46.20874,-1.14,0.01,0.03,-81.17,-18.85,-1.68,31.78,128.77,-44.82,1466605240.014599,0
22.12,15.50,46.20874,-1.14,0.01,0.03,-81.17,-18.85,-1.68,31.78,128.77,-44.82,1466605240.214626,0
22.12,15.50,46.20874,-1.14,0.01,0.03,-81.17,-18.85,-1.68,31.78,128.77,-44.82,1466605240.424655,0
22.12,15.50,46.20874,-1.14,0.01,0.03,-81.17,-18.85,-1.68,31.78,128.77,-44.82,1466605240.624596,0
22.12,15.50,46.20874,-1.14,0.01,0.03,-81.17,-18.85,-1.68,31.78,128.77,-44.82,1466605240.815162,0
22.12,15.50,46.20874,-1.14,0.01,0.03,-81.17,-18.85,-1.68,31.78,128.77,-44.82,1466605241.037413,0
22.12,15.50,46.20874,-1.14,0.01,0.03,-81.17,-18.85,-1.68,31.78,128.77,-44.82,1466605241.137413,0
22.12,15.50,46.20874,-1.13,-0.06,0.12,-87.33,-3.55,-3.28,1.50,115.12,-128.17,1466605241.334546,0
22.12,15.50,46.20874,-1.13,-0.06,0.12,-87.33,-3.55,-3.28,1.50,115.12,-128.17,1466605241.597408,0
22.12,15.41,46.20874,-1.13,-0.06,0.12,-87.33,-3.55,-3.28,1.50,115.12,-128.17,1466605241.857408,0
22.12,15.41,46.20874,-0.91,0.07,-0.06,-72.97,-18.56,-2.76,33.88,68.66,-86.64,1466605242.064664,0
22.12,15.41,46.20874,-0.91,0.07,-0.06,-72.97,-18.56,-2.76,33.88,68.66,-86.64,1466605242.15467,0
22.12,15.41,46.20874,-0.91,0.07,-0.06,-72.97,-18.56,-2.76,33.88,68.66,-86.64,1466605242.324636,0
22.12,15.41,46.20874,-0.91,0.07,-0.06,-72.97,-18.56,-2.76,33.88,68.66,-86.64,1466605242.674598,0
22.12,15.22,46.20874,-0.91,0.07,-0.06,-72.97,-18.56,-2.76,33.88,68.66,-86.64,1466605242.744649,0
22.12,15.22,46.20874,-0.79,0.09,-0.14,-85.67,-5.64,-4.68,8.99,61.16,-134.76,1466605243.092021,0
22.12,15.22,46.20874,-0.79,0.09,-0.14,-85.67,-5.64,-4.68,8.99,61.16,-134.76,1466605243.154813,0
22.12,15.22,46.20874,-0.79,0.09,-0.14,-85.67,-5.64,-4.68,8.99,61.16,-134.76,1466605243.397234,0
22.12,15.22,46.20874,-0.79,0.09,-0.14,-85.67,-5.64,-4.68,8.99,61.16,-134.76,1466605243.527407,0
22.12,15.56,46.20874,-0.79,0.09,-0.14,-85.67,-5.64,-4.68,8.99,61.16,-134.76,1466605243.777407,0
22.12,15.56,46.20874,-1.18,0.03,0.05,-42.50,-1.12,-5.85,43.17,79.75,-118.57,1466605243.927359,0
22.12,15.56,46.20874,-1.18,0.03,0.05,-42.50,-1.12,-5.85,43.17,79.75,-118.57,1466605244.3174,0
22.12,15.56,46.20874,-1.18,0.03,0.05,-42.50,-1.12,-5.85,43.17,79.75,-118.57,1466605244.391506,0
22.12,15.56,46.20874,-1.18,0.03,0.05,-42.50,-1.12,-5.85,43.17,79.75,-118.57,1466605244.62737,0
22.16,15.31,46.20874,-1.18,0.03,0.05,-42.50,-1.12,-5.85,43.17,79.75,-118.57,1466605244.827429,0
22.16,15.31,46.20874,-0.67,-0.04,0.15,-87.13,4.02,-3.21,7.94,129.07,-109.73,1466605244.967422,0
22.16,15.31,46.20874,-0.67,-0.04,0.15,-87.13,4.02,-3.21,7.94,129.07,-109.73,1466605245.12787,0
22.16,15.31,46.20874,-0.67,-0.04,0.15,-87.13,4.02,-3.21,7.94,129.07,-109.73,1466605245.377414,0
22.16,15.31,46.20874,-0.67,-0.04,0.15,-87.13,4.02,-3.21,7.94,129.07,-109.73,1466605245.527375,0
22.12,15.34,46.20874,-0.67,-0.04,0.15,-87.13,4.02,-3.21,7.94,129.07,-109.73,1466605245.77743,0
22.12,15.34,46.20874,-0.55,0.05,-0.19,-83.51,-27.63,-10.26,55.16,104.18,-26.83,1466605246.057861,0
22.12,15.34,46.20874,-0.55,0.05,-0.19,-83.51,-27.63,-10.26,55.16,104.18,-26.83,1466605246.207406,0
22.12,15.34,46.20874,-0.55,0.05,-0.19,-83.51,-27.63,-10.26,55.16,104.18,-26.83,1466605246.397237,0
22.12,15.34,46.20874,-0.55,0.05,-0.19,-83.51,-27.63,-10.26,55.16,104.18,-26.83,1466605246.567413,0
22.12,15.28,46.20874,-0.31,-0.18,0.02,-6.48,26.52,11.88,57.56,111.38,-92.79,1466605246.827377,0
22.12,15.28,46.20874,-0.31,-0.18,0.02,-6.48,26.52,11.88,57.56,111.38,-92.79,1466605247.07741,0
22.12,15.28,46.20874,-0.31,-0.18,0.02,-6.48,26.52,11.88,57.56,111.38,-92.79,1466605247.14761,0
22.12,15.28,46.20874,-0.31,-0.18,0.02,-6.48,26.52,11.88,57.56,111.38,-92.79,1466605247.398072,0
22.12,15.28,46.20874,-0.31,-0.18,0.02,-6.48,26.52,11.88,57.56,111.38,-92.79,1466605247.548183,0
22.16,15.41,46.20874,-0.31,-0.18,0.02,-6.48,26.52,11.88,57.56,111.38,-92.79,1466605247.904051,0
22.16,15.41,46.20874,-0.88,0.07,0.03,-71.44,17.35,10.98,41.37,69.70,-80.50,1466605247.974117,0
22.16,15.41,46.20874,-0.88,0.07,0.03,-71.44,17.35,10.98,41.37,69.70,-80.50,1466605248.214657,0
22.16,15.41,46.20874,-0.88,0.07,0.03,-71.44,17.35,10.98,41.37,69.70,-80.50,1466605248.324661,0
22.16,15.41,46.20874,-0.88,0.07,0.03,-71.44,17.35,10.98,41.37,69.70,-80.50,1466605248.564703,0
22.16,15.41,46.20874,-0.88,0.07,0.03,-71.44,17.35,10.98,41.37,69.70,-80.50,1466605248.724678,0
22.16,15.38,46.20874,-0.99,0.13,0.00,-85.65,-0.82,-6.07,-4.65,77.05,-181.53,1466605249.024598,0
22.16,15.38,46.20874,-0.99,0.13,0.00,-85.65,-0.82,-6.07,-4.65,77.05,-181.53,1466605249.134603,0
22.16,15.38,46.20874,-0.99,0.13,0.00,-85.65,-0.82,-6.07,-4.65,77.05,-181.53,1466605249.434701,0
22.16,15.38,46.20874,-0.99,0.13,0.00,-85.65,-0.82,-6.07,-4.65,77.05,-181.53,1466605249.534665,0
22.16,15.28,46.20874,-0.99,0.13,0.00,-85.65,-0.82,-6.07,-4.65,77.05,-181.53,1466605249.724625,0
22.16,15.28,46.20874,0.15,0.04,-0.13,-8.79,0.26,1.22,2.85,80.35,-103.73,1466605250.054565,0
22.16,15.28,46.20874,0.15,0.04,-0.13,-8.79,0.26,1.22,2.85,80.35,-103.73,1466605250.125036,0
22.16,15.28,46.20874,0.15,0.04,-0.13,-8.79,0.26,1.22,2.85,80.35,-103.73,1466605250.464601,0
22.16,15.28,46.20874,0.15,0.04,-0.13,-8.79,0.26,1.22,2.85,80.35,-103.73,1466605250.664667,0
22.16,15.44,46.20874,0.15,0.04,-0.13,-8.79,0.26,1.22,2.85,80.35,-103.73,1466605250.764602,0
22.16,15.44,46.20874,0.15,0.04,-0.13,-8.79,0.26,1.22,2.85,80.35,-103.73,1466605251.074601,0
22.16,15.44,46.20874,0.15,0.04,-0.13,-8.79,0.26,1.22,2.85,80.35,-103.73,1466605251.144665,0
22.16,15.44,46.20874,-0.70,0.17,-0.02,-93.95,-13.71,-4.90,23.53,129.37,-78.85,1466605251.324598,0
22.16,15.44,46.20874,-0.70,0.17,-0.02,-93.95,-13.71,-4.90,23.53,129.37,-78.85,1466605251.664628,0
22.16,15.44,46.20874,-0.70,0.17,-0.02,-93.95,-13.71,-4.90,23.53,129.37,-78.85,1466605251.734573,0
22.16,15.06,46.20874,-1.75,0.05,-0.08,-79.15,-2.04,-1.28,-3.15,113.63,-131.31,1466605252.000676,0
22.16,15.06,46.20874,-1.75,0.05,-0.08,-79.15,-2.04,-1.28,-3.15,113.63,-131.31,1466605252.204529,0
22.16,15.06,46.20874,-1.75,0.05,-0.08,-79.15,-2.04,-1.28,-3.15,113.63,-131.31,1466605252.404529,0
22.16,15.06,46.20874,-1.75,0.05,-0.08,-79.15,-2.04,-1.28,-3.15,113.63,-131.31,1466605252.544663,0
22.16,15.06,46.20874,-1.75,0.05,-0.08,-79.15,-2.04,-1.28,-3.15,113.63,-131.31,1466605252.814622,0
22.16,15.34,46.20874,-1.29,-0.01,-0.19,-8.12,-4.52,-6.93,77.20,89.19,-69.70,1466605253.024539,0
22.16,15.34,46.20874,-1.29,-0.01,-0.19,-8.12,-4.52,-6.93,77.20,89.19,-69.70,1466605253.214625,0
22.16,15.34,46.20874,-1.29,-0.01,-0.19,-8.12,-4.52,-6.93,77.20,89.19,-69.70,1466605253.364631,0
22.16,15.34,46.20874,-1.29,-0.01,-0.19,-8.12,-4.52,-6.93,77.20,89.19,-69.70,1466605253.634589,0
22.16,15.53,46.20874,-1.29,-0.01,-0.19,-8.12,-4.52,-6.93,77.20,89.19,-69.70,1466605253.799145,0
22.16,15.53,46.20874,-1.14,0.20,-0.08,-78.15,-3.87,-10.54,25.03,56.51,-105.23,1466605253.944929,0
22.16,15.53,46.20874,-1.14,0.20,-0.08,-78.15,-3.87,-10.54,25.03,56.51,-105.23,1466605254.199647,0
22.16,15.53,46.20874,-1.14,0.20,-0.08,-78.15,-3.87,-10.54,25.03,56.51,-105.23,1466605254.45741,0
22.16,15.53,46.20874,-1.14,0.20,-0.08,-78.15,-3.87,-10.54,25.03,56.51,-105.23,1466605254.600929,0
22.16,15.53,46.20874,-1.14,0.20,-0.08,-78.15,-3.87,-10.54,25.03,56.51,-105.23,1466605254.757408,0
22.16,15.16,46.20874,-1.37,0.11,0.02,-65.48,8.59,-3.31,9.14,108.53,-158.90,1466605254.977416,0
22.16,15.16,46.20874,-1.37,0.11,0.02,-65.48,8.59,-3.31,9.14,108.53,-158.90,1466605255.127411,0
22.16,15.16,46.20874,-1.37,0.11,0.02,-65.48,8.59,-3.31,9.14,108.53,-158.90,1466605255.427462,0
22.16,15.16,46.20874,-1.37,0.11,0.02,-65.48,8.59,-3.31,9.14,108.53,-158.90,1466605255.587584,0
22.16,15.16,46.20874,-1.37,0.11,0.02,-65.48,8.59,-3.31,9.14,108.53,-158.90,1466605255.787858,0
22.16,15.56,46.20874,-0.85,0.12,-0.38,16.50,23.35,-10.09,2.25,120.82,-97.29,1466605255.984627,0
22.16,15.56,46.20874,-0.85,0.12,-0.38,16.50,23.35,-10.09,2.25,120.82,-97.29,1466605256.134659,0
22.16,15.56,46.20874,-0.85,0.12,-0.38,16.50,23.35,-10.09,2.25,120.82,-97.29,1466605256.384629,0
22.16,15.56,46.20874,-0.85,0.12,-0.38,16.50,23.35,-10.09,2.25,120.82,-97.29,1466605256.534659,0
22.16,15.56,46.20874,-0.85,0.12,-0.38,16.50,23.35,-10.09,2.25,120.82,-97.29,1466605256.813842,0
22.16,15.44,46.20874,-0.93,0.13,0.00,-87.85,-0.87,-5.28,25.93,132.81,-52.17,1466605256.976035,0
22.16,15.44,46.20874,-0.93,0.13,0.00,-87.85,-0.87,-5.28,25.93,132.81,-52.17,1466605257.127379,0
22.16,15.44,46.20874,-0.93,0.13,0.00,-87.85,-0.87,-5.28,25.93,132.81,-52.17,1466605257.427376,0
22.16,15.44,46.20874,-0.93,0.13,0.00,-87.85,-0.87,-5.28,25.93,132.81,-52.17,1466605257.627408,0
22.16,15.44,46.20874,-0.93,0.13,0.00,-87.85,-0.87,-5.28,25.93,132.81,-52.17,1466605257.834547,0
22.16,15.38,46.20874,-0.62,-0.02,-0.06,-89.03,4.44,-6.78,-14.69,111.38,-130.42,1466605257.977439,0
22.16,15.38,46.20874,-0.62,-0.02,-0.06,-89.03,4.44,-6.78,-14.69,111.38,-130.42,1466605258.137917,0
22.16,15.38,46.20874,-0.62,-0.02,-0.06,-89.03,4.44,-6.78,-14.69,111.38,-130.42,1466605258.377995,0
22.16,15.38,46.20874,-0.62,-0.02,-0.06,-89.03,4.44,-6.78,-14.69,111.38,-130.42,1466605258.568084,0
22.16,15.38,46.20874,-0.62,-0.02,-0.06,-89.03,4.44,-6.78,-14.69,111.38,-130.42,1466605258.963695,0
22.16,15.38,46.20874,-1.00,0.11,-0.16,-29.70,10.02,-10.80,32.38,69.55,-91.74,1466605259.058864,0
22.16,15.38,46.20874,-1.00,0.11,-0.16,-29.70,10.02,-10.80,32.38,69.55,-91.74,1466605259.178286,0
22.16,15.38,46.20874,-1.00,0.11,-0.16,-29.70,10.02,-10.80,32.38,69.55,-91.74,1466605259.324529,0
22.16,15.38,46.20874,-1.00,0.11,-0.16,-29.70,10.02,-10.80,32.38,69.55,-91.74,1466605259.577394,0
22.16,15.38,46.20874,-1.00,0.11,-0.16,-29.70,10.02,-10.80,32.38,69.55,-91.74,1466605259.727237,0
22.16,15.41,46.20874,-1.08,-0.00,0.02,-68.93,-9.21,-1.14,14.24,58.46,-128.02,1466605260.098348,0
22.16,15.41,46.20874,-1.08,-0.00,0.02,-68.93,-9.21,-1.14,14.24,58.46,-128.02,1466605260.167908,0
22.16,15.41,46.20874,-1.08,-0.00,0.02,-68.93,-9.21,-1.14,14.24,58.46,-128.02,1466605260.32864,0
22.16,15.41,46.20874,-1.08,-0.00,0.02,-68.93,-9.21,-1.14,14.24,58.46,-128.02,1466605260.614612,0
22.16,15.41,46.08667,-1.08,-0.00,0.02,-68.93,-9.21,-1.14,14.24,58.46,-128.02,1466605260.754667,0
22.16,15.44,46.08667,-1.08,-0.00,0.02,-68.93,-9.21,-1.14,14.24,58.46,-128.02,1466605260.954605,0
22.16,15.44,46.08667,-1.08,-0.00,0.02,-68.93,-9.21,-1.14,14.24,58.46,-128.02,1466605261.204668,0
22.16,15.44,46.08667,-1.09,-0.04,-0.07,-90.21,-3.87,-10.47,53.22,91.14,-119.62,1466605261.386116,0
22.16,15.44,46.08667,-1.09,-0.04,-0.07,-90.21,-3.87,-10.47,53.22,91.14,-119.62,1466605261.627897,0
22.16,15.44,46.20874,-1.09,-0.04,-0.07,-90.21,-3.87,-10.47,53.22,91.14,-119.62,1466605261.787406,0
22.16,15.44,46.20874,-1.16,0.19,-0.05,-72.12,30.72,-7.20,21.44,123.67,-79.45,1466605261.937236,0
22.16,15.44,46.20874,-1.16,0.19,-0.05,-72.12,30.72,-7.20,21.44,123.67,-79.45,1466605262.187839,0
22.16,15.44,46.20874,-1.16,0.19,-0.05,-72.12,30.72,-7.20,21.44,123.67,-79.45,1466605262.437843,0
22.16,15.44,46.20874,-1.16,0.19,-0.05,-72.12,30.72,-7.20,21.44,123.67,-79.45,1466605262.587925,0
22.16,15.53,46.08667,-1.16,0.19,-0.05,-72.12,30.72,-7.20,21.44,123.67,-79.45,1466605262.764599,0
22.16,15.53,46.08667,-1.22,0.07,0.14,-64.01,-13.37,-9.01,42.87,111.98,-37.93,1466605262.924627,0
22.16,15.53,46.08667,-1.22,0.07,0.14,-64.01,-13.37,-9.01,42.87,111.98,-37.93,1466605263.264568,0
22.16,15.53,46.08667,-1.22,0.07,0.14,-64.01,-13.37,-9.01,42.87,111.98,-37.93,1466605263.340734,0
22.16,15.53,46.08667,-1.22,0.07,0.14,-64.01,-13.37,-9.01,42.87,111.98,-37.93,1466605263.584597,0
22.16,15.38,46.08667,-1.22,0.07,0.14,-64.01,-13.37,-9.01,42.87,111.98,-37.93,1466605263.874657,0
22.16,15.38,46.08667,-0.92,-0.02,0.29,-28.38,15.59,4.18,35.53,114.23,-111.53,1466605263.944486,0
22.16,15.38,46.08667,-0.92,-0.02,0.29,-28.38,15.59,4.18,35.53,114.23,-111.53,1466605264.284622,0
22.16,15.38,46.08667,-0.92,-0.02,0.29,-28.38,15.59,4.18,35.53,114.23,-111.53,1466605264.384543,0
22.16,15.38,46.08667,-0.92,-0.02,0.29,-28.38,15.59,4.18,35.53,114.23,-111.53,1466605264.535086,0
22.16,15.34,46.08667,-0.92,-0.02,0.29,-28.38,15.59,4.18,35.53,114.23,-111.53,1466605264.794628,0
22.16,15.34,46.08667,-1.01,-0.04,-0.04,-90.01,3.56,-4.85,39.12,64.16,-86.19,1466605264.947239,0
22.16,15.34,46.08667,-1.01,-0.04,-0.04,-90.01,3.56,-4.85,39.12,64.16,-86.19,1466605265.307407,0
22.16,15.34,46.08667,-1.01,-0.04,-0.04,-90.01,3.56,-4.85,39.12,64.16,-86.19,1466605265.377805,0
22.16,15.34,46.08667,-1.01,-0.04,-0.04,-90.01,3.56,-4.85,39.12,64.16,-86.19,1466605265.617408,0
22.16,15.34,46.08667,-1.01,-0.04,-0.04,-90.01,3.56,-4.85,39.12,64.16,-86.19,1466605265.747238,0
22.16,15.41,46.08667,-0.88,0.04,0.10,-81.52,0.09,-0.36,1.20,76.15,-163.24,1466605265.957536,0
22.16,15.41,46.08667,-0.88,0.04,0.10,-81.52,0.09,-0.36,1.20,76.15,-163.24,1466605266.197408,0
22.16,15.41,46.08667,-0.88,0.04,0.10,-81.52,0.09,-0.36,1.20,76.15,-163.24,1466605266.441987,0
22.16,15.41,46.08667,-0.88,0.04,0.10,-81.52,0.09,-0.36,1.20,76.15,-163.24,1466605266.567418,0
22.16,15.41,46.08667,-0.88,0.04,0.10,-81.52,0.09,-0.36,1.20,76.15,-163.24,1466605266.727505,0
22.16,15.53,46.08667,-0.72,0.06,-0.14,6.41,-7.02,-0.33,9.14,77.80,-110.93,1466605267.053371,0
22.16,15.53,46.08667,-0.72,0.06,-0.14,6.41,-7.02,-0.33,9.14,77.80,-110.93,1466605267.133441,0
22.16,15.53,46.08667,-0.72,0.06,-0.14,6.41,-7.02,-0.33,9.14,77.80,-110.93,1466605267.374659,0
22.16,15.53,46.08667,-0.72,0.06,-0.14,6.41,-7.02,-0.33,9.14,77.80,-110.93,1466605267.534566,0
22.16,15.53,46.08667,-0.72,0.06,-0.14,6.41,-7.02,-0.33,9.14,77.80,-110.93,1466605267.774664,0
22.16,15.62,46.08667,-1.88,-0.03,-0.27,-76.77,6.00,-2.93,17.84,135.06,-87.39,1466605268.07466,0
22.16,15.62,46.08667,-1.88,-0.03,-0.27,-76.77,6.00,-2.93,17.84,135.06,-87.39,1466605268.184639,0
22.16,15.62,46.08667,-1.88,-0.03,-0.27,-76.77,6.00,-2.93,17.84,135.06,-87.39,1466605268.384664,0
22.16,15.62,46.08667,-1.88,-0.03,-0.27,-76.77,6.00,-2.93,17.84,135.06,-87.39,1466605268.584519,0
22.16,15.34,46.08667,-1.88,-0.03,-0.27,-76.77,6.00,-2.93,17.84,135.06,-87.39,1466605268.804643,0
22.16,15.34,46.08667,-0.46,0.19,-0.13,-72.06,7.45,-0.62,56.66,93.99,-32.83,1466605268.924669,0
22.16,15.34,46.08667,-0.46,0.19,-0.13,-72.06,7.45,-0.62,56.66,93.99,-32.83,1466605269.304652,0
22.16,15.34,46.08667,-0.46,0.19,-0.13,-72.06,7.45,-0.62,56.66,93.99,-32.83,1466605269.374651,0
22.16,15.34,46.08667,-0.46,0.19,-0.13,-72.06,7.45,-0.62,56.66,93.99,-32.83,1466605269.614568,0
22.16,15.34,46.08667,-0.46,0.19,-0.13,-72.06,7.45,-0.62,56.66,93.99,-32.83,1466605269.73492,0
22.16,15.22,46.08667,0.31,0.07,-0.37,-18.86,-1.44,-6.83,74.05,98.94,-74.95,1466605270.004599,0
22.16,15.22,46.08667,0.31,0.07,-0.37,-18.86,-1.44,-6.83,74.05,98.94,-74.95,1466605270.2246,0
22.16,15.22,46.08667,0.31,0.07,-0.37,-18.86,-1.44,-6.83,74.05,98.94,-74.95,1466605270.414728,0
22.16,15.22,46.08667,0.31,0.07,-0.37,-18.86,-1.44,-6.83,74.05,98.94,-74.95,1466605270.524576,0
22.16,15.22,46.08667,0.31,0.07,-0.37,-18.86,-1.44,-6.83,74.05,98.94,-74.95,1466605270.735015,0
22.16,15.53,46.08667,0.31,0.07,-0.37,-18.86,-1.44,-6.83,74.05,98.94,-74.95,1466605270.934545,0
22.16,15.53,46.08667,0.31,0.07,-0.37,-18.86,-1.44,-6.83,74.05,98.94,-74.95,1466605271.214628,0
22.16,15.53,46.08667,-1.17,-0.05,-0.05,-79.03,-9.14,-4.79,37.33,62.81,-89.94,1466605271.394841,0
22.16,15.53,46.08667,-1.17,-0.05,-0.05,-79.03,-9.14,-4.79,37.33,62.81,-89.94,1466605271.564639,0
22.16,15.53,46.08667,-1.17,-0.05,-0.05,-79.03,-9.14,-4.79,37.33,62.81,-89.94,1466605271.864625,0
22.16,15.53,46.08667,-1.42,-0.08,-0.05,-82.64,-29.89,-3.08,52.62,94.89,-120.52,1466605271.93463,0
22.16,15.53,46.08667,-1.42,-0.08,-0.05,-82.64,-29.89,-3.08,52.62,94.89,-120.52,1466605272.205115,0
