ambientTemp,objectTemp,humidity,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,TimeStamp,DERAIL
22.19,15.66,46.08667,-1.18,-0.02,-0.25,61.14,-11.15,-5.88,23.08,71.05,-98.49,1466606385.737408,0
22.19,15.66,46.08667,-0.35,0.15,0.06,50.58,-7.53,-19.00,0.45,124.12,-131.01,1466606386.027403,0
22.19,15.59,46.08667,-0.35,0.15,0.06,50.58,-7.53,-19.00,0.45,124.12,-131.01,1466606386.237408,0
22.19,15.59,46.08667,-0.35,0.15,0.06,50.58,-7.53,-19.00,0.45,124.12,-131.01,1466606386.397235,0
22.19,15.59,46.08667,-0.35,0.15,0.06,50.58,-7.53,-19.00,0.45,124.12,-131.01,1466606386.647409,0
22.19,15.59,46.08667,-0.73,0.02,0.05,76.13,-2.00,-1.95,42.42,113.63,-50.07,1466606386.827409,0
22.19,15.59,46.08667,-0.73,0.02,0.05,76.13,-2.00,-1.95,42.42,113.63,-50.07,1466606387.057411,0
22.19,15.59,46.08667,-0.73,0.02,0.05,76.13,-2.00,-1.95,42.42,113.63,-50.07,1466606387.13741,0
22.19,15.66,46.08667,-0.73,0.02,0.05,76.13,-2.00,-1.95,42.42,113.63,-50.07,1466606387.467409,0
22.19,15.66,46.08667,-0.73,0.02,0.05,76.13,-2.00,-1.95,42.42,113.63,-50.07,1466606387.537407,0
22.19,15.66,46.08667,-0.73,0.02,0.05,76.13,-2.00,-1.95,42.42,113.63,-50.07,1466606387.877412,0
22.19,15.66,46.08667,-0.77,0.12,-0.11,74.36,23.51,-3.18,14.39,132.21,-101.18,1466606388.007407,0
22.19,15.66,46.08667,-0.77,0.12,-0.11,74.36,23.51,-3.18,14.39,132.21,-101.18,1466606388.147383,0
22.19,15.62,46.08667,-0.77,0.12,-0.11,74.36,23.51,-3.18,14.39,132.21,-101.18,1466606388.337409,0
22.19,15.62,46.08667,-0.77,0.12,-0.11,74.36,23.51,-3.18,14.39,132.21,-101.18,1466606388.597206,0
22.19,15.62,46.08667,-0.77,0.12,-0.11,74.36,23.51,-3.18,14.39,132.21,-101.18,1466606388.747471,0
22.19,15.62,46.08667,-0.77,0.12,-0.11,74.36,23.51,-3.18,14.39,132.21,-101.18,1466606389.099447,0
22.19,15.62,46.08667,-0.77,0.12,-0.11,74.36,23.51,-3.18,14.39,132.21,-101.18,1466606389.169557,0
22.19,15.44,46.08667,-2.04,-0.17,-0.14,63.87,-27.95,10.19,55.31,104.03,-113.18,1466606389.46983,0
22.19,15.44,46.08667,-2.04,-0.17,-0.14,63.87,-27.95,10.19,55.31,104.03,-113.18,1466606389.549978,0
22.19,15.44,46.08667,-2.04,-0.17,-0.14,63.87,-27.95,10.19,55.31,104.03,-113.18,1466606389.820109,0
22.19,15.44,46.08667,-0.96,-0.04,-0.09,86.50,13.74,-2.07,61.16,60.71,-78.70,1466606389.95015,0
22.22,15.88,46.08667,-0.96,-0.04,-0.09,86.50,13.74,-2.07,61.16,60.71,-78.70,1466606390.330514,0
22.22,15.88,46.08667,-0.96,-0.04,-0.09,86.50,13.74,-2.07,61.16,60.71,-78.70,1466606390.430589,0
22.22,15.88,46.08667,-0.96,-0.04,-0.09,86.50,13.74,-2.07,61.16,60.71,-78.70,1466606390.591511,0
22.22,15.88,46.08667,-0.96,-0.04,-0.09,86.50,13.74,-2.07,61.16,60.71,-78.70,1466606390.844595,0
22.22,15.88,46.08667,-1.10,0.11,0.16,73.16,-13.57,-5.59,29.23,77.65,-88.74,1466606391.054574,0
22.22,15.88,46.08667,-1.10,0.11,0.16,73.16,-13.57,-5.59,29.23,77.65,-88.74,1466606391.144654,0
22.19,15.53,45.9646,-1.10,0.11,0.16,73.16,-13.57,-5.59,29.23,77.65,-88.74,1466606391.454595,0
22.19,15.53,45.9646,-1.10,0.11,0.16,73.16,-13.57,-5.59,29.23,77.65,-88.74,1466606391.544779,0
22.19,15.53,45.9646,-1.10,0.11,0.16,73.16,-13.57,-5.59,29.23,77.65,-88.74,1466606391.864599,0
22.19,15.53,45.9646,-1.06,0.06,0.07,77.35,-1.44,-3.87,27.73,117.07,-118.12,1466606391.944647,0
22.19,15.53,45.9646,-1.06,0.06,0.07,77.35,-1.44,-3.87,27.73,117.07,-118.12,1466606392.284581,0
22.19,15.44,45.9646,-1.06,0.06,0.07,77.35,-1.44,-3.87,27.73,117.07,-118.12,1466606392.3546,0
22.19,15.44,45.9646,-1.06,0.06,0.07,77.35,-1.44,-3.87,27.73,117.07,-118.12,1466606392.696816,0
22.19,15.44,45.9646,-1.06,0.06,0.07,77.35,-1.44,-3.87,27.73,117.07,-118.12,1466606392.7646,0
22.19,15.44,45.9646,-0.56,-0.14,-0.09,62.36,-17.21,9.89,36.13,108.38,-48.27,1466606393.104529,0
22.19,15.44,45.9646,-0.56,-0.14,-0.09,62.36,-17.21,9.89,36.13,108.38,-48.27,1466606393.1746,0
22.22,15.56,45.9646,-0.56,-0.14,-0.09,62.36,-17.21,9.89,36.13,108.38,-48.27,1466606393.434596,0
22.22,15.56,45.9646,-0.56,-0.14,-0.09,62.36,-17.21,9.89,36.13,108.38,-48.27,1466606393.614627,0
22.22,15.56,45.9646,-0.56,-0.14,-0.09,62.36,-17.21,9.89,36.13,108.38,-48.27,1466606393.774638,0
22.22,15.56,45.9646,-0.79,-0.03,0.05,71.70,-9.45,-0.16,19.34,133.71,-101.48,1466606394.025434,0
22.22,15.56,45.9646,-0.79,-0.03,0.05,71.70,-9.45,-0.16,19.34,133.71,-101.48,1466606394.227373,0
22.22,15.66,45.9646,-0.79,-0.03,0.05,71.70,-9.45,-0.16,19.34,133.71,-101.48,1466606394.427405,0
22.22,15.66,45.9646,-0.79,-0.03,0.05,71.70,-9.45,-0.16,19.34,133.71,-101.48,1466606394.598374,0
22.22,15.66,45.9646,-0.79,-0.03,0.05,71.70,-9.45,-0.16,19.34,133.71,-101.48,1466606394.847361,0
22.22,15.66,45.9646,-0.90,0.16,-0.05,79.80,-6.44,-12.61,58.31,78.85,-120.82,1466606394.937408,0
22.22,15.66,45.9646,-0.90,0.16,-0.05,79.80,-6.44,-12.61,58.31,78.85,-120.82,1466606395.247408,0
22.22,15.75,45.9646,-0.90,0.16,-0.05,79.80,-6.44,-12.61,58.31,78.85,-120.82,1466606395.3474,0
22.22,15.75,45.9646,-0.90,0.16,-0.05,79.80,-6.44,-12.61,58.31,78.85,-120.82,1466606395.657715,0
22.22,15.75,45.9646,-0.90,0.16,-0.05,79.80,-6.44,-12.61,58.31,78.85,-120.82,1466606395.747597,0
22.22,15.75,45.9646,-0.64,-0.01,-0.01,58.22,-23.44,-8.10,-0.90,63.71,-151.85,1466606396.068183,0
22.22,15.75,45.9646,-0.64,-0.01,-0.01,58.22,-23.44,-8.10,-0.90,63.71,-151.85,1466606396.208371,0
22.22,15.59,45.9646,-0.64,-0.01,-0.01,58.22,-23.44,-8.10,-0.90,63.71,-151.85,1466606396.478706,0
22.22,15.59,45.9646,-0.64,-0.01,-0.01,58.22,-23.44,-8.10,-0.90,63.71,-151.85,1466606396.618994,0
22.22,15.59,45.9646,-0.64,-0.01,-0.01,58.22,-23.44,-8.10,-0.90,63.71,-151.85,1466606396.779196,0
22.22,15.59,45.9646,-0.47,0.12,-0.01,74.28,2.34,-3.95,41.07,79.45,-80.50,1466606396.989328,0
22.22,15.59,45.9646,-0.47,0.12,-0.01,74.28,2.34,-3.95,41.07,79.45,-80.50,1466606397.301144,0
22.22,15.66,45.9646,-0.47,0.12,-0.01,74.28,2.34,-3.95,41.07,79.45,-80.50,1466606397.369796,0
22.22,15.66,45.9646,-0.47,0.12,-0.01,74.28,2.34,-3.95,41.07,79.45,-80.50,1466606397.5801,0
22.22,15.66,45.9646,-0.56,-0.10,-0.01,82.10,-3.47,2.40,26.68,105.98,-125.32,1466606397.910436,0
22.22,15.66,45.9646,-0.56,-0.10,-0.01,82.10,-3.47,2.40,26.68,105.98,-125.32,1466606397.980536,0
22.22,15.66,45.9646,-0.56,-0.10,-0.01,82.10,-3.47,2.40,26.68,105.98,-125.32,1466606398.220962,0
22.22,15.59,45.9646,-0.56,-0.10,-0.01,82.10,-3.47,2.40,26.68,105.98,-125.32,1466606398.43122,0
22.22,15.59,45.9646,-0.56,-0.10,-0.01,82.10,-3.47,2.40,26.68,105.98,-125.32,1466606398.551316,0
22.22,15.59,45.9646,-0.56,-0.10,-0.01,82.10,-3.47,2.40,26.68,105.98,-125.32,1466606398.931852,0
22.22,15.59,45.9646,-0.56,-0.10,-0.01,82.10,-3.47,2.40,26.68,105.98,-125.32,1466606399.002318,0
22.22,15.59,45.9646,-0.56,-0.10,-0.01,82.10,-3.47,2.40,26.68,105.98,-125.32,1466606399.172106,0
22.22,15.31,45.9646,-1.77,0.05,-0.02,53.63,-7.05,10.12,40.62,106.88,-41.07,1466606399.442423,0
22.22,15.31,45.9646,-1.77,0.05,-0.02,53.63,-7.05,10.12,40.62,106.88,-41.07,1466606399.612575,0
22.22,15.31,45.9646,-1.77,0.05,-0.02,53.63,-7.05,10.12,40.62,106.88,-41.07,1466606399.752855,0
22.22,15.31,45.9646,-0.87,0.05,-0.09,76.63,-17.42,-9.35,-4.20,114.08,-108.68,1466606399.963072,0
22.22,15.31,45.9646,-0.87,0.05,-0.09,76.63,-17.42,-9.35,-4.20,114.08,-108.68,1466606400.143896,0
22.22,15.56,45.9646,-0.87,0.05,-0.09,76.63,-17.42,-9.35,-4.20,114.08,-108.68,1466606400.464273,0
22.22,15.56,45.9646,-0.87,0.05,-0.09,76.63,-17.42,-9.35,-4.20,114.08,-108.68,1466606400.544397,0
22.22,15.56,45.9646,-0.97,0.13,-0.09,78.29,8.44,1.00,31.78,67.91,-125.77,1466606400.874675,0
22.22,15.56,45.9646,-0.97,0.13,-0.09,78.29,8.44,1.00,31.78,67.91,-125.77,1466606400.944596,0
22.22,15.56,45.9646,-0.97,0.13,-0.09,78.29,8.44,1.00,31.78,67.91,-125.77,1466606401.284597,0
22.22,15.59,45.9646,-0.97,0.13,-0.09,78.29,8.44,1.00,31.78,67.91,-125.77,1466606401.394644,0
22.22,15.59,45.9646,-0.97,0.13,-0.09,78.29,8.44,1.00,31.78,67.91,-125.77,1466606401.601807,0
22.22,15.59,45.9646,-0.97,0.13,-0.09,78.29,8.44,1.00,31.78,67.91,-125.77,1466606401.908365,0
22.22,15.59,45.9646,-0.88,0.03,0.17,57.56,-1.77,-8.54,-2.85,66.71,-155.15,1466606401.974596,0
22.22,15.59,45.9646,-0.88,0.03,0.17,57.56,-1.77,-8.54,-2.85,66.71,-155.15,1466606402.214456,0
22.22,15.81,45.9646,-0.88,0.03,0.17,57.56,-1.77,-8.54,-2.85,66.71,-155.15,1466606402.344642,0
22.22,15.81,45.9646,-0.88,0.03,0.17,57.56,-1.77,-8.54,-2.85,66.71,-155.15,1466606402.594603,0
22.22,15.81,45.9646,-0.88,0.03,0.17,57.56,-1.77,-8.54,-2.85,66.71,-155.15,1466606402.924622,0
22.22,15.81,45.9646,-1.05,0.08,0.12,79.94,-16.05,1.49,48.72,78.10,-76.60,1466606402.994566,0
22.22,15.81,45.9646,-1.05,0.08,0.12,79.94,-16.05,1.49,48.72,78.10,-76.60,1466606403.1746,0
22.22,15.62,45.9646,-1.05,0.08,0.12,79.94,-16.05,1.49,48.72,78.10,-76.60,1466606403.444565,0
22.22,15.62,45.9646,-1.05,0.08,0.12,79.94,-16.05,1.49,48.72,78.10,-76.60,1466606403.594601,0
22.22,15.62,45.9646,-1.05,0.08,0.12,79.94,-16.05,1.49,48.72,78.10,-76.60,1466606403.844623,0
22.22,15.62,45.9646,-0.86,0.08,-0.04,84.01,17.05,-8.35,26.98,102.08,-115.72,1466606404.014483,0
22.22,15.62,45.9646,-0.86,0.08,-0.04,84.01,17.05,-8.35,26.98,102.08,-115.72,1466606404.254596,0
22.22,15.56,45.9646,-0.86,0.08,-0.04,84.01,17.05,-8.35,26.98,102.08,-115.72,1466606404.414482,0
22.22,15.56,45.9646,-0.86,0.08,-0.04,84.01,17.05,-8.35,26.98,102.08,-115.72,1466606404.564665,0
22.22,15.56,45.9646,-1.22,0.18,-0.10,47.22,1.20,-2.74,44.97,106.88,-39.42,1466606404.824538,0
22.22,15.56,45.9646,-1.22,0.18,-0.10,47.22,1.20,-2.74,44.97,106.88,-39.42,1466606404.944622,0
22.22,15.56,45.9646,-1.22,0.18,-0.10,47.22,1.20,-2.74,44.97,106.88,-39.42,1466606405.23466,0
22.22,15.88,45.9646,-1.22,0.18,-0.10,47.22,1.20,-2.74,44.97,106.88,-39.42,1466606405.394699,0
22.22,15.88,45.9646,-1.22,0.18,-0.10,47.22,1.20,-2.74,44.97,106.88,-39.42,1466606405.554978,0
22.22,15.88,45.9646,-0.89,0.16,-0.08,74.36,-8.36,-0.73,20.39,132.96,-103.58,1466606405.837404,0
22.22,15.88,45.9646,-0.89,0.16,-0.08,74.36,-8.36,-0.73,20.39,132.96,-103.58,1466606405.967929,0
22.22,15.88,45.9646,-0.89,0.16,-0.08,74.36,-8.36,-0.73,20.39,132.96,-103.58,1466606406.216244,0
22.22,15.72,45.9646,-0.89,0.16,-0.08,74.36,-8.36,-0.73,20.39,132.96,-103.58,1466606406.361985,0
22.22,15.72,45.9646,-0.89,0.16,-0.08,74.36,-8.36,-0.73,20.39,132.96,-103.58,1466606406.617786,0
22.22,15.72,45.9646,-0.89,0.16,-0.08,74.36,-8.36,-0.73,20.39,132.96,-103.58,1466606406.767387,0
22.22,15.72,45.9646,-1.24,0.18,0.06,89.62,-0.53,-0.83,23.83,72.10,-134.91,1466606407.024531,0
22.22,15.72,45.9646,-1.24,0.18,0.06,89.62,-0.53,-0.83,23.83,72.10,-134.91,1466606407.234996,0
22.22,15.78,45.9646,-1.24,0.18,0.06,89.62,-0.53,-0.83,23.83,72.10,-134.91,1466606407.334597,0
22.22,15.78,45.9646,-1.24,0.18,0.06,89.62,-0.53,-0.83,23.83,72.10,-134.91,1466606407.59466,0
22.22,15.78,45.9646,-1.24,0.18,0.06,89.62,-0.53,-0.83,23.83,72.10,-134.91,1466606407.843336,0
22.22,15.78,45.9646,-0.52,-0.00,0.07,45.85,5.77,-2.40,-2.85,68.21,-158.30,1466606407.944596,0
22.22,15.78,45.9646,-0.52,-0.00,0.07,45.85,5.77,-2.40,-2.85,68.21,-158.30,1466606408.235282,0
22.22,15.59,45.9646,-0.52,-0.00,0.07,45.85,5.77,-2.40,-2.85,68.21,-158.30,1466606408.424832,0
22.22,15.59,45.9646,-0.52,-0.00,0.07,45.85,5.77,-2.40,-2.85,68.21,-158.30,1466606408.595577,0
22.22,15.59,45.9646,-0.52,-0.00,0.07,45.85,5.77,-2.40,-2.85,68.21,-158.30,1466606408.834736,0
22.22,15.59,45.9646,-0.52,-0.00,0.07,45.85,5.77,-2.40,-2.85,68.21,-158.30,1466606408.973334,0
22.22,15.59,45.9646,-0.52,-0.00,0.07,45.85,5.77,-2.40,-2.85,68.21,-158.30,1466606409.186009,0
22.22,15.44,45.9646,-0.50,0.03,0.14,78.19,-0.33,-1.46,54.41,72.40,-76.60,1466606409.377411,0
22.22,15.44,45.9646,-0.50,0.03,0.14,78.19,-0.33,-1.46,54.41,72.40,-76.60,1466606409.597417,0
22.22,15.44,45.9646,-0.50,0.03,0.14,78.19,-0.33,-1.46,54.41,72.40,-76.60,1466606409.747408,0
22.22,15.44,45.9646,-1.00,0.09,0.02,79.47,1.87,-0.63,-23.68,112.58,-139.26,1466606409.997384,0
22.22,15.44,45.9646,-1.00,0.09,0.02,79.47,1.87,-0.63,-23.68,112.58,-139.26,1466606410.148443,0
22.22,15.62,45.9646,-1.00,0.09,0.02,79.47,1.87,-0.63,-23.68,112.58,-139.26,1466606410.398611,0
22.22,15.62,45.9646,-1.00,0.09,0.02,79.47,1.87,-0.63,-23.68,112.58,-139.26,1466606410.548768,0
22.22,15.62,45.9646,-1.00,0.07,0.05,33.26,-1.39,-0.06,46.77,105.08,-34.18,1466606410.829006,0
22.22,15.62,45.9646,-1.00,0.07,0.05,33.26,-1.39,-0.06,46.77,105.08,-34.18,1466606410.939516,0
22.22,15.62,45.9646,-1.00,0.07,0.05,33.26,-1.39,-0.06,46.77,105.08,-34.18,1466606411.214913,0
22.22,15.56,45.9646,-1.00,0.07,0.05,33.26,-1.39,-0.06,46.77,105.08,-34.18,1466606411.429469,0
22.22,15.56,45.85015,-1.00,0.07,0.05,33.26,-1.39,-0.06,46.77,105.08,-34.18,1466606411.539722,0
22.22,15.56,45.85015,-1.00,0.07,0.05,33.26,-1.39,-0.06,46.77,105.08,-34.18,1466606411.739684,0
22.22,15.56,45.85015,-0.77,0.06,0.01,75.37,-11.44,-7.81,18.74,131.31,-104.78,1466606412.019774,0
22.22,15.56,45.85015,-0.77,0.06,0.01,75.37,-11.44,-7.81,18.74,131.31,-104.78,1466606412.250113,0
22.22,15.62,45.9646,-0.77,0.06,0.01,75.37,-11.44,-7.81,18.74,131.31,-104.78,1466606412.450258,0
22.22,15.62,45.9646,-0.77,0.06,0.01,75.37,-11.44,-7.81,18.74,131.31,-104.78,1466606412.570295,0
22.22,15.62,45.9646,-0.88,0.01,-0.04,77.19,4.83,-3.69,19.94,74.65,-133.56,1466606412.830762,0
22.22,15.62,45.9646,-0.88,0.01,-0.04,77.19,4.83,-3.69,19.94,74.65,-133.56,1466606412.950775,0
22.22,15.62,45.9646,-0.88,0.01,-0.04,77.19,4.83,-3.69,19.94,74.65,-133.56,1466606413.184628,0
22.22,15.78,45.9646,-0.88,0.01,-0.04,77.19,4.83,-3.69,19.94,74.65,-133.56,1466606413.344633,0
22.22,15.78,45.85015,-0.88,0.01,-0.04,77.19,4.83,-3.69,19.94,74.65,-133.56,1466606413.587301,0
22.22,15.78,45.85015,-0.88,0.01,-0.04,77.19,4.83,-3.69,19.94,74.65,-133.56,1466606413.744629,0
22.22,15.78,45.85015,-1.19,0.07,-0.04,39.68,-15.75,-3.44,-5.40,70.30,-161.29,1466606413.954597,0
22.22,15.78,45.85015,-1.19,0.07,-0.04,39.68,-15.75,-3.44,-5.40,70.30,-161.29,1466606414.204665,0
22.22,15.78,45.85015,-1.19,0.07,-0.04,39.68,-15.75,-3.44,-5.40,70.30,-161.29,1466606414.3546,0
22.22,15.78,45.85015,-1.19,0.07,-0.04,39.68,-15.75,-3.44,-5.40,70.30,-161.29,1466606414.604672,0
22.22,15.78,45.85015,-0.83,0.15,-0.32,77.87,14.90,-4.67,57.11,66.86,-83.35,1466606414.87467,0
22.22,15.78,45.85015,-0.83,0.15,-0.32,77.87,14.90,-4.67,57.11,66.86,-83.35,1466606414.954599,0
22.22,15.78,45.85015,-0.83,0.15,-0.32,77.87,14.90,-4.67,57.11,66.86,-83.35,1466606415.322752,0
22.22,15.78,45.85015,-0.83,0.15,-0.32,77.87,14.90,-4.67,57.11,66.86,-83.35,1466606415.424944,0
22.22,15.66,45.85015,-0.83,0.15,-0.32,77.87,14.90,-4.67,57.11,66.86,-83.35,1466606415.627238,0
22.22,15.66,45.85015,-0.83,0.15,-0.32,77.87,14.90,-4.67,57.11,66.86,-83.35,1466606415.820081,0
22.22,15.66,45.85015,-1.14,0.13,-0.12,84.54,-7.61,-0.30,32.68,112.73,-115.72,1466606415.967414,0
22.22,15.66,45.85015,-1.14,0.13,-0.12,84.54,-7.61,-0.30,32.68,112.73,-115.72,1466606416.223747,0
22.22,15.59,45.85015,-1.14,0.13,-0.12,84.54,-7.61,-0.30,32.68,112.73,-115.72,1466606416.392239,0
22.22,15.59,45.85015,-1.14,0.13,-0.12,84.54,-7.61,-0.30,32.68,112.73,-115.72,1466606416.542762,0
22.22,15.59,45.85015,-0.74,-0.01,0.06,30.96,-7.54,-0.89,47.22,105.23,-34.03,1466606416.832463,0
22.22,15.59,45.85015,-0.74,-0.01,0.06,30.96,-7.54,-0.89,47.22,105.23,-34.03,1466606416.9927,0
22.22,15.59,45.85015,-0.74,-0.01,0.06,30.96,-7.54,-0.89,47.22,105.23,-34.03,1466606417.142855,0
22.22,15.62,45.85015,-0.74,-0.01,0.06,30.96,-7.54,-0.89,47.22,105.23,-34.03,1466606417.473085,0
22.22,15.62,45.85015,-0.74,-0.01,0.06,30.96,-7.54,-0.89,47.22,105.23,-34.03,1466606417.543775,0
22.22,15.62,45.85015,-0.74,-0.01,0.06,30.96,-7.54,-0.89,47.22,105.23,-34.03,1466606417.883349,0
22.22,15.62,45.85015,-1.33,0.12,0.10,74.78,3.31,0.95,15.59,128.17,-107.48,1466606417.953482,0
22.22,15.62,45.85015,-1.33,0.12,0.10,74.78,3.31,0.95,15.59,128.17,-107.48,1466606418.193632,0
22.22,15.66,45.85015,-1.33,0.12,0.10,74.78,3.31,0.95,15.59,128.17,-107.48,1466606418.393792,0
22.22,15.66,45.85015,-1.33,0.12,0.10,74.78,3.31,0.95,15.59,128.17,-107.48,1466606418.604202,0
22.22,15.66,45.85015,-1.33,0.12,0.10,74.78,3.31,0.95,15.59,128.17,-107.48,1466606418.834485,0
22.22,15.66,45.85015,-1.33,0.12,0.10,74.78,3.31,0.95,15.59,128.17,-107.48,1466606418.964667,0
22.22,15.66,45.85015,-0.79,0.06,0.09,84.73,-5.14,-8.80,16.64,77.05,-133.86,1466606419.234422,0
22.22,15.66,45.85015,-0.79,0.06,0.09,84.73,-5.14,-8.80,16.64,77.05,-133.86,1466606419.38521,0
22.22,15.66,45.85015,-0.79,0.06,0.09,84.73,-5.14,-8.80,16.64,77.05,-133.86,1466606419.537237,0
22.22,15.66,45.85015,-0.79,0.06,0.09,84.73,-5.14,-8.80,16.64,77.05,-133.86,1466606419.797347,0
22.22,15.66,45.85015,-0.53,0.06,0.03,29.63,-0.94,-6.47,14.99,61.61,-125.47,1466606419.957406,0
22.22,15.66,45.85015,-0.53,0.06,0.03,29.63,-0.94,-6.47,14.99,61.61,-125.47,1466606420.137595,0
22.25,15.66,45.85015,-0.53,0.06,0.03,29.63,-0.94,-6.47,14.99,61.61,-125.47,1466606420.387961,0
22.25,15.66,45.85015,-0.53,0.06,0.03,29.63,-0.94,-6.47,14.99,61.61,-125.47,1466606420.537981,0
22.25,15.66,45.85015,-1.33,-0.05,0.07,76.80,-4.04,-4.13,52.02,59.81,-86.64,1466606420.838224,0
22.25,15.66,45.85015,-1.33,-0.05,0.07,76.80,-4.04,-4.13,52.02,59.81,-86.64,1466606420.998493,0
22.25,15.66,45.85015,-1.33,-0.05,0.07,76.80,-4.04,-4.13,52.02,59.81,-86.64,1466606421.208626,0
22.25,15.66,45.85015,-1.33,-0.05,0.07,76.80,-4.04,-4.13,52.02,59.81,-86.64,1466606421.348771,0
22.25,15.53,45.85015,-1.33,-0.05,0.07,76.80,-4.04,-4.13,52.02,59.81,-86.64,1466606421.669015,0
22.25,15.53,45.85015,-1.33,-0.05,0.07,76.80,-4.04,-4.13,52.02,59.81,-86.64,1466606421.738932,0
22.25,15.53,45.85015,-1.19,-0.00,-0.04,90.71,12.53,-0.18,36.73,113.33,-112.13,1466606421.939163,0
22.25,15.53,45.85015,-1.19,-0.00,-0.04,90.71,12.53,-0.18,36.73,113.33,-112.13,1466606422.279485,0
22.25,15.53,45.85015,-1.19,-0.00,-0.04,90.71,12.53,-0.18,36.73,113.33,-112.13,1466606422.339393,0
22.22,15.66,45.85015,-1.19,-0.00,-0.04,90.71,12.53,-0.18,36.73,113.33,-112.13,1466606422.631195,0
22.22,15.66,45.85015,-1.19,-0.00,-0.04,90.71,12.53,-0.18,36.73,113.33,-112.13,1466606422.899918,0
22.22,15.66,45.85015,-1.11,-0.05,0.15,23.21,3.07,-1.43,49.47,105.98,-31.33,1466606422.974431,0
22.22,15.66,45.85015,-1.11,-0.05,0.15,23.21,3.07,-1.43,49.47,105.98,-31.33,1466606423.310266,0
22.22,15.66,45.85015,-1.11,-0.05,0.15,23.21,3.07,-1.43,49.47,105.98,-31.33,1466606423.370335,0
22.25,15.75,45.85015,-1.11,-0.05,0.15,23.21,3.07,-1.43,49.47,105.98,-31.33,1466606423.710567,0
22.25,15.75,45.85015,-1.11,-0.05,0.15,23.21,3.07,-1.43,49.47,105.98,-31.33,1466606423.780604,0
22.25,15.75,45.85015,-0.94,0.07,0.05,79.57,15.53,-2.25,12.44,120.37,-104.03,1466606423.960793,0
22.25,15.75,45.85015,-0.94,0.07,0.05,79.57,15.53,-2.25,12.44,120.37,-104.03,1466606424.23461,0
22.25,15.75,45.85015,-0.94,0.07,0.05,79.57,15.53,-2.25,12.44,120.37,-104.03,1466606424.436815,0
