ambientTemp,objectTemp,humidity,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,iteration
23.75,18.00,34.71107,-0.91,-0.13,-0.01,1.39,-4.25,-2.96,38.38,84.99,-68.66,1
23.75,18.00,34.71107,-0.91,-0.13,-0.01,1.39,-4.25,-2.96,38.38,84.99,-68.66,2
23.75,18.00,34.71107,-0.91,-0.13,-0.01,1.39,-4.25,-2.96,38.38,84.99,-68.66,3
23.75,18.00,34.71107,-0.91,-0.13,-0.01,1.39,-4.25,-2.96,38.38,84.99,-68.66,4
23.75,18.00,34.71107,-0.91,-0.13,-0.01,1.39,-4.25,-2.96,38.38,84.99,-68.66,5
23.75,18.00,34.71107,-0.91,-0.13,-0.01,1.39,-4.25,-2.96,38.38,84.99,-68.66,6
23.75,18.00,34.71107,-0.92,-0.05,-0.03,-1.14,-5.96,-3.81,39.12,84.99,-69.70,7
23.75,18.00,34.71107,-0.92,-0.05,-0.03,-1.14,-5.96,-3.81,39.12,84.99,-69.70,8
23.78,18.09,34.71107,-0.92,-0.05,-0.03,-1.14,-5.96,-3.81,39.12,84.99,-69.70,9
23.78,18.09,34.71107,-0.92,-0.05,-0.03,-1.14,-5.96,-3.81,39.12,84.99,-69.70,10
23.78,18.09,34.71107,-0.92,-0.05,-0.03,-1.14,-5.96,-3.81,39.12,84.99,-69.70,11
23.78,18.09,34.71107,-0.92,-0.05,-0.03,-1.14,-5.96,-3.81,39.12,84.99,-69.70,12
23.78,18.09,34.71107,-1.21,-0.16,-0.03,2.10,-10.38,-0.73,38.23,84.10,-66.41,13
23.78,18.09,34.71107,-1.21,-0.16,-0.03,2.10,-10.38,-0.73,38.23,84.10,-66.41,14
23.78,18.09,34.71107,-1.21,-0.16,-0.03,2.10,-10.38,-0.73,38.23,84.10,-66.41,15
23.78,18.09,34.71107,-1.21,-0.16,-0.03,2.10,-10.38,-0.73,38.23,84.10,-66.41,16
23.78,18.09,34.71107,-1.21,-0.16,-0.03,2.10,-10.38,-0.73,38.23,84.10,-66.41,17
23.78,18.09,34.71107,-1.21,-0.16,-0.03,2.10,-10.38,-0.73,38.23,84.10,-66.41,18
24.03,24.28,34.71107,-1.21,-0.16,-0.03,2.10,-10.38,-0.73,38.23,84.10,-66.41,19
