ambientTemp,objectTemp,humidity,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,iteration
23.38,17.34,35.65713,-0.92,-0.04,-0.01,0.37,-6.49,-3.46,38.23,86.49,-69.85,1
23.38,17.34,35.65713,-0.92,-0.04,-0.01,0.37,-6.49,-3.46,38.23,86.49,-69.85,2
23.38,17.34,35.65713,-0.92,-0.04,-0.01,0.37,-6.49,-3.46,38.23,86.49,-69.85,3
23.38,17.34,35.65713,-0.92,-0.04,-0.01,0.37,-6.49,-3.46,38.23,86.49,-69.85,4
23.38,17.34,35.65713,-0.92,-0.04,-0.01,0.37,-6.49,-3.46,38.23,86.49,-69.85,5
23.38,17.34,35.65713,-0.92,-0.04,-0.01,0.37,-6.49,-3.46,38.23,86.49,-69.85,6
23.38,17.34,35.65713,-0.92,-0.04,-0.01,0.37,-6.49,-3.46,38.23,86.49,-69.85,7
23.38,17.34,35.65713,-0.91,-0.02,-0.02,0.86,-6.53,-2.76,36.43,86.94,-70.30,8
23.41,16.12,35.65713,-0.91,-0.02,-0.02,0.86,-6.53,-2.76,36.43,86.94,-70.30,9
23.41,16.12,35.65713,-0.91,-0.02,-0.02,0.86,-6.53,-2.76,36.43,86.94,-70.30,10
23.41,16.12,35.65713,-0.91,-0.02,-0.02,0.86,-6.53,-2.76,36.43,86.94,-70.30,11
23.41,16.12,35.65713,-0.91,-0.02,-0.02,0.86,-6.53,-2.76,36.43,86.94,-70.30,12
23.41,16.12,35.65713,-0.91,-0.02,-0.02,0.86,-6.53,-2.76,36.43,86.94,-70.30,13
23.41,16.12,35.65713,-0.91,-0.02,-0.02,0.86,-6.53,-2.76,36.43,86.94,-70.30,14
23.41,16.12,35.65713,-0.91,-0.02,-0.02,0.86,-6.53,-2.76,36.43,86.94,-70.30,15
23.41,16.12,35.65713,-0.91,-0.02,-0.02,0.86,-6.53,-2.76,36.43,86.94,-70.30,16
23.41,16.12,35.65713,-0.91,-0.02,-0.02,0.86,-6.53,-2.76,36.43,86.94,-70.30,17
23.41,16.12,35.65713,-0.75,-0.07,-0.06,-50.48,3.82,-9.90,43.47,84.69,-67.46,18
23.41,18.97,35.65713,-0.75,-0.07,-0.06,-50.48,3.82,-9.90,43.47,84.69,-67.46,19
23.41,18.97,35.65713,-0.75,-0.07,-0.06,-50.48,3.82,-9.90,43.47,84.69,-67.46,20
23.41,18.97,35.65713,-0.75,-0.07,-0.06,-50.48,3.82,-9.90,43.47,84.69,-67.46,21
23.41,18.97,35.65713,-0.75,-0.07,-0.06,-50.48,3.82,-9.90,43.47,84.69,-67.46,22
23.41,18.97,35.65713,-0.75,-0.07,-0.06,-50.48,3.82,-9.90,43.47,84.69,-67.46,23
23.41,18.97,35.65713,-0.75,-0.07,-0.06,-50.48,3.82,-9.90,43.47,84.69,-67.46,24
23.41,18.97,35.65713,-0.75,-0.07,-0.06,-50.48,3.82,-9.90,43.47,84.69,-67.46,25
23.41,18.97,35.65713,-0.75,-0.07,-0.06,-50.48,3.82,-9.90,43.47,84.69,-67.46,26
23.41,18.97,35.65713,-0.75,-0.07,-0.06,-50.48,3.82,-9.90,43.47,84.69,-67.46,27
23.41,18.97,35.65713,-0.86,-0.07,0.03,-57.58,-10.98,-7.04,16.79,64.01,-102.08,28
23.41,18.06,35.65713,-0.86,-0.07,0.03,-57.58,-10.98,-7.04,16.79,64.01,-102.08,29
23.41,18.06,35.65713,-0.86,-0.07,0.03,-57.58,-10.98,-7.04,16.79,64.01,-102.08,30
23.41,18.06,35.65713,-0.86,-0.07,0.03,-57.58,-10.98,-7.04,16.79,64.01,-102.08,31
23.41,18.06,35.65713,-0.86,-0.07,0.03,-57.58,-10.98,-7.04,16.79,64.01,-102.08,32
23.41,18.06,35.65713,-0.86,-0.07,0.03,-57.58,-10.98,-7.04,16.79,64.01,-102.08,33
23.41,18.06,35.65713,-0.86,-0.07,0.03,-57.58,-10.98,-7.04,16.79,64.01,-102.08,34
23.41,18.06,35.65713,-0.86,-0.07,0.03,-57.58,-10.98,-7.04,16.79,64.01,-102.08,35
23.41,18.06,35.65713,-0.86,-0.07,0.03,-57.58,-10.98,-7.04,16.79,64.01,-102.08,36
23.41,18.06,35.65713,-0.86,-0.07,0.03,-57.58,-10.98,-7.04,16.79,64.01,-102.08,37
23.41,18.06,35.65713,-0.46,0.06,0.02,-58.29,-7.32,-6.20,21.89,105.08,-141.66,38
23.38,18.00,35.65713,-0.46,0.06,0.02,-58.29,-7.32,-6.20,21.89,105.08,-141.66,39
23.38,18.00,35.65713,-0.46,0.06,0.02,-58.29,-7.32,-6.20,21.89,105.08,-141.66,40
23.38,18.00,35.65713,-0.46,0.06,0.02,-58.29,-7.32,-6.20,21.89,105.08,-141.66,41
23.38,18.00,35.65713,-0.46,0.06,0.02,-58.29,-7.32,-6.20,21.89,105.08,-141.66,42
23.38,18.00,35.65713,-0.46,0.06,0.02,-58.29,-7.32,-6.20,21.89,105.08,-141.66,43
23.38,18.00,35.65713,-0.46,0.06,0.02,-58.29,-7.32,-6.20,21.89,105.08,-141.66,44
23.38,18.00,35.65713,-0.46,0.06,0.02,-58.29,-7.32,-6.20,21.89,105.08,-141.66,45
23.38,17.78,35.65713,-1.21,-0.05,-0.02,3.42,-17.46,7.98,-6.00,83.35,-94.29,46
23.38,17.78,35.65713,-1.21,-0.05,-0.02,3.42,-17.46,7.98,-6.00,83.35,-94.29,47
23.38,17.78,35.65713,-1.21,-0.05,-0.02,3.42,-17.46,7.98,-6.00,83.35,-94.29,48
23.38,17.78,35.65713,-1.21,-0.05,-0.02,3.42,-17.46,7.98,-6.00,83.35,-94.29,49
23.38,17.78,35.65713,-0.99,-0.01,-0.05,-68.47,-8.49,-3.25,24.13,108.83,-45.42,50
23.38,17.78,35.65713,-0.99,-0.01,-0.05,-68.47,-8.49,-3.25,24.13,108.83,-45.42,51
23.38,17.78,35.65713,-0.99,-0.01,-0.05,-68.47,-8.49,-3.25,24.13,108.83,-45.42,52
23.38,17.78,35.65713,-0.99,-0.01,-0.05,-68.47,-8.49,-3.25,24.13,108.83,-45.42,53
23.38,17.78,35.65713,-0.99,-0.01,-0.05,-68.47,-8.49,-3.25,24.13,108.83,-45.42,54
23.38,17.78,35.65713,-0.99,-0.01,-0.05,-68.47,-8.49,-3.25,24.13,108.83,-45.42,55
23.38,17.78,35.65713,-0.99,-0.01,-0.05,-68.47,-8.49,-3.25,24.13,108.83,-45.42,56
23.38,17.78,35.65713,-0.99,-0.01,-0.05,-68.47,-8.49,-3.25,24.13,108.83,-45.42,57
23.38,17.78,35.65713,-0.99,-0.01,-0.05,-68.47,-8.49,-3.25,24.13,108.83,-45.42,58
23.38,17.78,35.65713,-0.82,0.05,0.02,-47.80,-21.86,-4.78,24.28,84.40,-53.07,59
