ambientTemp,objectTemp,humidity,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,iteration
23.81,17.91,35.07729,-0.90,-0.02,-0.04,-0.20,-4.24,-3.68,33.28,78.70,-71.65,1
23.81,17.91,35.07729,-0.90,-0.02,-0.04,-0.20,-4.24,-3.68,33.28,78.70,-71.65,2
23.81,17.91,35.07729,-0.90,-0.02,-0.04,-0.20,-4.24,-3.68,33.28,78.70,-71.65,3
23.81,17.91,35.07729,-0.90,-0.02,-0.04,-0.20,-4.24,-3.68,33.28,78.70,-71.65,4
23.81,17.91,35.07729,-0.90,-0.02,-0.04,-0.20,-4.24,-3.68,33.28,78.70,-71.65,5
23.81,17.91,35.07729,-0.90,-0.02,-0.04,-0.20,-4.24,-3.68,33.28,78.70,-71.65,6
23.81,17.91,35.07729,-0.90,-0.02,-0.04,-0.20,-4.24,-3.68,33.28,78.70,-71.65,7
23.81,17.91,35.07729,-0.90,-0.02,-0.04,-0.20,-4.24,-3.68,33.28,78.70,-71.65,8
23.81,17.91,35.07729,-0.90,-0.02,-0.04,-0.20,-4.24,-3.68,33.28,78.70,-71.65,9
23.81,17.91,35.07729,-0.90,-0.02,-0.04,-0.20,-4.24,-3.68,33.28,78.70,-71.65,10
23.81,17.91,35.07729,-0.91,-0.02,-0.09,-1.19,-5.70,-2.33,31.33,78.85,-71.50,11
23.81,17.91,35.07729,-0.91,-0.02,-0.09,-1.19,-5.70,-2.33,31.33,78.85,-71.50,12
23.81,17.91,35.07729,-0.91,-0.02,-0.09,-1.19,-5.70,-2.33,31.33,78.85,-71.50,13
24.28,8.91,35.07729,-0.91,-0.02,-0.09,-1.19,-5.70,-2.33,31.33,78.85,-71.50,14
24.28,8.91,35.07729,-0.91,-0.02,-0.09,-1.19,-5.70,-2.33,31.33,78.85,-71.50,15
24.28,8.91,35.07729,-0.86,0.16,-0.10,2.44,9.87,-2.97,46.32,83.35,-68.81,16
24.28,8.91,35.07729,-0.86,0.16,-0.10,2.44,9.87,-2.97,46.32,83.35,-68.81,17
24.28,8.91,35.07729,-0.86,0.16,-0.10,2.44,9.87,-2.97,46.32,83.35,-68.81,18
24.28,8.91,35.07729,-0.86,0.16,-0.10,2.44,9.87,-2.97,46.32,83.35,-68.81,19
24.28,8.91,35.07729,-0.86,0.16,-0.10,2.44,9.87,-2.97,46.32,83.35,-68.81,20
24.28,8.91,35.07729,-0.86,0.16,-0.10,2.44,9.87,-2.97,46.32,83.35,-68.81,21
24.28,8.91,35.07729,-0.86,0.16,-0.10,2.44,9.87,-2.97,46.32,83.35,-68.81,22
