ambientTemp,objectTemp,humidity,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,iteration
24.22,18.16,34.24567,-0.93,-0.01,0.01,0.49,-7.12,-4.05,29.68,85.14,-81.85,1
24.22,18.16,34.24567,-0.93,-0.01,0.01,0.49,-7.12,-4.05,29.68,85.14,-81.85,2
24.22,18.16,34.24567,-0.93,-0.01,0.01,0.49,-7.12,-4.05,29.68,85.14,-81.85,3
24.22,18.16,34.24567,-0.93,-0.01,0.01,0.49,-7.12,-4.05,29.68,85.14,-81.85,4
24.22,18.16,34.24567,-0.92,0.02,-0.04,0.80,-7.19,-2.43,29.23,82.30,-82.90,5
24.22,18.16,34.24567,-0.92,0.02,-0.04,0.80,-7.19,-2.43,29.23,82.30,-82.90,6
24.22,17.88,34.24567,-0.92,0.02,-0.04,0.80,-7.19,-2.43,29.23,82.30,-82.90,7
24.22,17.88,34.24567,-0.92,0.02,-0.04,0.80,-7.19,-2.43,29.23,82.30,-82.90,8
24.22,17.88,34.24567,-0.91,0.01,0.03,0.12,-5.22,-2.89,33.58,85.14,-80.95,9
24.22,17.88,34.24567,-0.91,0.01,0.03,0.12,-5.22,-2.89,33.58,85.14,-80.95,10
24.22,17.88,34.24567,-0.91,0.01,0.03,0.12,-5.22,-2.89,33.58,85.14,-80.95,11
24.22,17.88,34.24567,-0.91,0.01,0.03,0.12,-5.22,-2.89,33.58,85.14,-80.95,12
24.22,17.88,34.24567,-0.91,0.01,0.03,0.12,-5.22,-2.89,33.58,85.14,-80.95,13
24.22,17.88,34.24567,-0.91,0.01,0.03,0.12,-5.22,-2.89,33.58,85.14,-80.95,14
24.22,17.88,34.24567,-0.91,0.01,0.03,0.12,-5.22,-2.89,33.58,85.14,-80.95,15
24.22,17.88,34.24567,-0.91,0.01,0.03,0.12,-5.22,-2.89,33.58,85.14,-80.95,16
24.22,20.56,34.24567,-0.91,0.01,0.03,0.12,-5.22,-2.89,33.58,85.14,-80.95,17
24.22,20.56,34.24567,-0.91,0.01,0.03,0.12,-5.22,-2.89,33.58,85.14,-80.95,18
24.22,20.56,34.24567,-0.72,-0.03,0.03,-68.61,3.63,-1.84,55.61,62.21,-73.30,19
24.22,20.56,34.24567,-0.72,-0.03,0.03,-68.61,3.63,-1.84,55.61,62.21,-73.30,20
24.22,20.56,34.24567,-0.72,-0.03,0.03,-68.61,3.63,-1.84,55.61,62.21,-73.30,21
24.22,20.56,34.24567,-0.72,-0.03,0.03,-68.61,3.63,-1.84,55.61,62.21,-73.30,22
24.22,20.56,34.24567,-0.72,-0.03,0.03,-68.61,3.63,-1.84,55.61,62.21,-73.30,23
24.22,20.56,34.24567,-0.72,-0.03,0.03,-68.61,3.63,-1.84,55.61,62.21,-73.30,24
24.22,20.56,34.24567,-0.72,-0.03,0.03,-68.61,3.63,-1.84,55.61,62.21,-73.30,25
24.22,20.56,34.24567,-0.72,-0.03,0.03,-68.61,3.63,-1.84,55.61,62.21,-73.30,26
24.22,18.56,34.24567,-0.72,-0.03,0.03,-68.61,3.63,-1.84,55.61,62.21,-73.30,27
24.22,18.56,34.24567,-0.72,-0.03,0.03,-68.61,3.63,-1.84,55.61,62.21,-73.30,28
24.22,18.56,34.24567,-1.05,-0.08,0.02,-60.12,-1.28,0.64,-0.90,70.75,-155.30,29
24.22,18.56,34.24567,-1.05,-0.08,0.02,-60.12,-1.28,0.64,-0.90,70.75,-155.30,30
24.22,18.56,34.24567,-1.05,-0.08,0.02,-60.12,-1.28,0.64,-0.90,70.75,-155.30,31
24.22,18.56,34.24567,-1.05,-0.08,0.02,-60.12,-1.28,0.64,-0.90,70.75,-155.30,32
24.22,18.56,34.24567,-1.05,-0.08,0.02,-60.12,-1.28,0.64,-0.90,70.75,-155.30,33
24.22,18.56,34.24567,-1.05,-0.08,0.02,-60.12,-1.28,0.64,-0.90,70.75,-155.30,34
24.22,18.56,34.24567,-1.05,-0.08,0.02,-60.12,-1.28,0.64,-0.90,70.75,-155.30,35
24.22,18.56,34.24567,-1.05,-0.08,0.02,-60.12,-1.28,0.64,-0.90,70.75,-155.30,36
24.22,18.53,34.24567,-1.05,-0.08,0.02,-60.12,-1.28,0.64,-0.90,70.75,-155.30,37
24.22,18.53,34.24567,-1.05,-0.08,0.02,-60.12,-1.28,0.64,-0.90,70.75,-155.30,38
24.22,18.53,34.24567,-0.94,-0.06,0.16,-53.25,-21.52,-12.78,60.11,95.34,-123.67,39
24.22,18.53,34.24567,-0.94,-0.06,0.16,-53.25,-21.52,-12.78,60.11,95.34,-123.67,40
24.22,18.53,34.24567,-0.94,-0.06,0.16,-53.25,-21.52,-12.78,60.11,95.34,-123.67,41
24.22,18.53,34.24567,-0.94,-0.06,0.16,-53.25,-21.52,-12.78,60.11,95.34,-123.67,42
24.22,18.53,34.24567,-0.94,-0.06,0.16,-53.25,-21.52,-12.78,60.11,95.34,-123.67,43
24.22,18.53,34.24567,-0.94,-0.06,0.16,-53.25,-21.52,-12.78,60.11,95.34,-123.67,44
24.22,18.53,34.24567,-0.94,-0.06,0.16,-53.25,-21.52,-12.78,60.11,95.34,-123.67,45
24.22,18.53,34.24567,-0.94,-0.06,0.16,-53.25,-21.52,-12.78,60.11,95.34,-123.67,46
24.22,18.69,34.24567,-0.89,-0.03,0.05,-0.58,-6.81,-6.32,17.24,124.42,-86.04,47
24.22,18.69,34.24567,-0.89,-0.03,0.05,-0.58,-6.81,-6.32,17.24,124.42,-86.04,48
24.22,18.41,34.24567,-0.79,0.08,-0.04,-59.34,-33.49,-12.86,18.44,118.57,-53.22,49
24.22,18.41,34.24567,-0.79,0.08,-0.04,-59.34,-33.49,-12.86,18.44,118.57,-53.22,50
24.22,18.41,34.24567,-0.79,0.08,-0.04,-59.34,-33.49,-12.86,18.44,118.57,-53.22,51
24.22,18.41,34.24567,-0.79,0.08,-0.04,-59.34,-33.49,-12.86,18.44,118.57,-53.22,52
24.22,18.41,34.24567,-0.79,0.08,-0.04,-59.34,-33.49,-12.86,18.44,118.57,-53.22,53
24.22,18.41,34.24567,-0.79,0.08,-0.04,-59.34,-33.49,-12.86,18.44,118.57,-53.22,54
24.22,18.41,34.24567,-0.79,0.08,-0.04,-59.34,-33.49,-12.86,18.44,118.57,-53.22,55
24.22,18.28,34.24567,-0.79,0.08,-0.04,-59.34,-33.49,-12.86,18.44,118.57,-53.22,56
24.22,18.28,34.24567,-0.79,0.08,-0.04,-59.34,-33.49,-12.86,18.44,118.57,-53.22,57
24.22,18.28,34.24567,-0.41,0.13,0.06,-55.67,-11.32,-7.91,0.60,89.64,-115.42,58
24.22,18.28,34.24567,-0.41,0.13,0.06,-55.67,-11.32,-7.91,0.60,89.64,-115.42,59
24.22,18.28,34.24567,-0.41,0.13,0.06,-55.67,-11.32,-7.91,0.60,89.64,-115.42,60
24.22,18.28,34.24567,-0.41,0.13,0.06,-55.67,-11.32,-7.91,0.60,89.64,-115.42,61
24.22,18.28,34.24567,-0.41,0.13,0.06,-55.67,-11.32,-7.91,0.60,89.64,-115.42,62
24.22,18.28,34.24567,-0.41,0.13,0.06,-55.67,-11.32,-7.91,0.60,89.64,-115.42,63
24.22,18.28,34.24567,-0.41,0.13,0.06,-55.67,-11.32,-7.91,0.60,89.64,-115.42,64
24.22,18.28,34.24567,-0.41,0.13,0.06,-55.67,-11.32,-7.91,0.60,89.64,-115.42,65
24.22,18.34,34.24567,-0.41,0.13,0.06,-55.67,-11.32,-7.91,0.60,89.64,-115.42,66
24.22,18.34,34.24567,-0.69,0.07,0.08,-52.40,18.79,0.75,62.96,99.98,-79.30,67
24.22,18.34,34.24567,-0.69,0.07,0.08,-52.40,18.79,0.75,62.96,99.98,-79.30,68
24.22,18.34,34.24567,-0.69,0.07,0.08,-52.40,18.79,0.75,62.96,99.98,-79.30,69
24.22,18.34,34.24567,-0.69,0.07,0.08,-52.40,18.79,0.75,62.96,99.98,-79.30,70
24.22,18.34,34.24567,-0.69,0.07,0.08,-52.40,18.79,0.75,62.96,99.98,-79.30,71
24.22,18.34,34.24567,-0.69,0.07,0.08,-52.40,18.79,0.75,62.96,99.98,-79.30,72
24.22,18.34,34.24567,-0.69,0.07,0.08,-52.40,18.79,0.75,62.96,99.98,-79.30,73
24.22,18.34,34.24567,-0.69,0.07,0.08,-52.40,18.79,0.75,62.96,99.98,-79.30,74
24.22,18.34,34.24567,-0.69,0.07,0.08,-52.40,18.79,0.75,62.96,99.98,-79.30,75
24.72,21.09,34.24567,-0.69,0.07,0.08,-52.40,18.79,0.75,62.96,99.98,-79.30,76
24.72,21.09,34.24567,-0.69,0.07,0.08,-52.40,18.79,0.75,62.96,99.98,-79.30,77
24.72,21.09,34.24567,-1.00,-0.08,0.12,-14.19,-2.65,-1.50,41.07,81.85,-76.45,78
24.72,21.09,34.24567,-1.00,-0.08,0.12,-14.19,-2.65,-1.50,41.07,81.85,-76.45,79
24.72,21.09,34.24567,-1.00,-0.08,0.12,-14.19,-2.65,-1.50,41.07,81.85,-76.45,80
24.72,21.09,34.24567,-1.00,-0.08,0.12,-14.19,-2.65,-1.50,41.07,81.85,-76.45,81
24.72,21.09,34.24567,-1.00,-0.08,0.12,-14.19,-2.65,-1.50,41.07,81.85,-76.45,82
24.72,21.09,34.24567,-1.00,-0.08,0.12,-14.19,-2.65,-1.50,41.07,81.85,-76.45,83
24.72,21.09,34.24567,-1.00,-0.08,0.12,-14.19,-2.65,-1.50,41.07,81.85,-76.45,84
24.72,21.09,34.24567,-1.00,-0.08,0.12,-14.19,-2.65,-1.50,41.07,81.85,-76.45,85
24.22,18.81,34.24567,-1.00,-0.08,0.12,-14.19,-2.65,-1.50,41.07,81.85,-76.45,86
24.22,18.81,34.24567,-1.00,-0.08,0.12,-14.19,-2.65,-1.50,41.07,81.85,-76.45,87
24.22,18.81,34.24567,-1.00,-0.08,0.12,-14.19,-2.65,-1.50,41.07,81.85,-76.45,88
24.22,18.81,34.24567,-1.00,-0.08,0.12,-14.19,-2.65,-1.50,41.07,81.85,-76.45,89
24.22,18.81,34.24567,-1.00,-0.08,0.12,-14.19,-2.65,-1.50,41.07,81.85,-76.45,90
24.22,18.81,34.24567,-0.77,0.06,0.13,-61.71,-11.84,-4.81,27.58,59.36,-107.03,91
24.22,18.81,34.24567,-0.77,0.06,0.13,-61.71,-11.84,-4.81,27.58,59.36,-107.03,92
24.22,18.81,34.24567,-0.77,0.06,0.13,-61.71,-11.84,-4.81,27.58,59.36,-107.03,93
24.22,18.81,34.24567,-0.77,0.06,0.13,-61.71,-11.84,-4.81,27.58,59.36,-107.03,94
24.22,18.81,34.24567,-0.77,0.06,0.13,-61.71,-11.84,-4.81,27.58,59.36,-107.03,95
24.22,18.53,34.24567,-0.77,0.06,0.13,-61.71,-11.84,-4.81,27.58,59.36,-107.03,96
24.22,18.53,34.24567,-0.77,0.06,0.13,-61.71,-11.84,-4.81,27.58,59.36,-107.03,97
24.22,18.53,34.24567,-1.27,-0.07,0.04,-53.17,-20.82,-0.27,54.56,92.19,-120.37,98
24.22,18.53,34.24567,-1.27,-0.07,0.04,-53.17,-20.82,-0.27,54.56,92.19,-120.37,99
24.22,18.53,34.24567,-1.27,-0.07,0.04,-53.17,-20.82,-0.27,54.56,92.19,-120.37,100
24.22,18.53,34.24567,-1.27,-0.07,0.04,-53.17,-20.82,-0.27,54.56,92.19,-120.37,101
24.22,18.53,34.24567,-1.27,-0.07,0.04,-53.17,-20.82,-0.27,54.56,92.19,-120.37,102
24.22,18.53,34.24567,-1.27,-0.07,0.04,-53.17,-20.82,-0.27,54.56,92.19,-120.37,103
24.22,18.53,34.24567,-1.27,-0.07,0.04,-53.17,-20.82,-0.27,54.56,92.19,-120.37,104
24.22,18.03,34.24567,-1.27,-0.07,0.04,-53.17,-20.82,-0.27,54.56,92.19,-120.37,105
24.22,18.03,34.24567,-1.27,-0.07,0.04,-53.17,-20.82,-0.27,54.56,92.19,-120.37,106
24.22,18.03,34.24567,-0.91,0.08,0.05,-0.82,-8.69,-5.28,-0.90,84.10,-107.63,107
24.22,18.03,34.24567,-0.91,0.08,0.05,-0.82,-8.69,-5.28,-0.90,84.10,-107.63,108
24.22,18.03,34.24567,-0.91,0.08,0.05,-0.82,-8.69,-5.28,-0.90,84.10,-107.63,109
24.22,18.03,34.24567,-0.91,0.08,0.05,-0.82,-8.69,-5.28,-0.90,84.10,-107.63,110
24.22,18.03,34.24567,-0.91,0.08,0.05,-0.82,-8.69,-5.28,-0.90,84.10,-107.63,111
24.22,18.03,34.24567,-0.91,0.08,0.05,-0.82,-8.69,-5.28,-0.90,84.10,-107.63,112
24.22,18.03,34.24567,-0.91,0.08,0.05,-0.82,-8.69,-5.28,-0.90,84.10,-107.63,113
24.22,18.03,34.24567,-0.91,0.08,0.05,-0.82,-8.69,-5.28,-0.90,84.10,-107.63,114
24.22,18.03,34.24567,-0.91,0.08,0.05,-0.82,-8.69,-5.28,-0.90,84.10,-107.63,115
24.22,18.09,34.24567,-0.91,0.08,0.05,-0.82,-8.69,-5.28,-0.90,84.10,-107.63,116
24.22,18.09,34.24567,-1.45,-0.08,0.14,-66.22,-17.77,1.94,20.99,133.86,-64.91,117
24.22,18.09,34.24567,-1.45,-0.08,0.14,-66.22,-17.77,1.94,20.99,133.86,-64.91,118
24.22,18.09,34.24567,-1.45,-0.08,0.14,-66.22,-17.77,1.94,20.99,133.86,-64.91,119
24.22,18.09,34.24567,-1.45,-0.08,0.14,-66.22,-17.77,1.94,20.99,133.86,-64.91,120
24.22,18.09,34.24567,-1.45,-0.08,0.14,-66.22,-17.77,1.94,20.99,133.86,-64.91,121
24.22,18.09,34.24567,-1.45,-0.08,0.14,-66.22,-17.77,1.94,20.99,133.86,-64.91,122
24.22,18.09,34.24567,-1.45,-0.08,0.14,-66.22,-17.77,1.94,20.99,133.86,-64.91,123
24.22,18.09,34.24567,-1.45,-0.08,0.14,-66.22,-17.77,1.94,20.99,133.86,-64.91,124
24.22,18.09,34.24567,-1.45,-0.08,0.14,-66.22,-17.77,1.94,20.99,133.86,-64.91,125
24.22,18.19,34.24567,-0.79,-0.02,-0.04,-60.64,0.19,-3.96,31.33,95.94,-44.67,126
24.22,18.19,34.24567,-0.79,-0.02,-0.04,-60.64,0.19,-3.96,31.33,95.94,-44.67,127
24.22,18.19,34.24567,-0.79,-0.02,-0.04,-60.64,0.19,-3.96,31.33,95.94,-44.67,128
24.22,18.19,34.24567,-0.79,-0.02,-0.04,-60.64,0.19,-3.96,31.33,95.94,-44.67,129
24.22,18.19,34.24567,-0.79,-0.02,-0.04,-60.64,0.19,-3.96,31.33,95.94,-44.67,130
24.22,18.19,34.24567,-0.79,-0.02,-0.04,-60.64,0.19,-3.96,31.33,95.94,-44.67,131
24.22,18.19,34.24567,-0.79,-0.02,-0.04,-60.64,0.19,-3.96,31.33,95.94,-44.67,132
24.22,18.19,34.24567,-0.79,-0.02,-0.04,-60.64,0.19,-3.96,31.33,95.94,-44.67,133
24.22,18.19,34.24567,-0.79,-0.02,-0.04,-60.64,0.19,-3.96,31.33,95.94,-44.67,134
24.22,18.19,34.24567,-0.79,-0.02,-0.04,-60.64,0.19,-3.96,31.33,95.94,-44.67,135
24.22,18.28,34.24567,-0.79,-0.02,-0.04,-60.64,0.19,-3.96,31.33,95.94,-44.67,136
24.22,18.28,34.24567,-1.13,-0.01,0.08,-58.08,-19.62,-2.27,32.53,123.67,-113.18,137
24.22,18.28,34.24567,-1.13,-0.01,0.08,-58.08,-19.62,-2.27,32.53,123.67,-113.18,138
24.22,18.28,34.24567,-1.13,-0.01,0.08,-58.08,-19.62,-2.27,32.53,123.67,-113.18,139
24.22,18.28,34.24567,-1.13,-0.01,0.08,-58.08,-19.62,-2.27,32.53,123.67,-113.18,140
24.22,18.28,34.24567,-1.13,-0.01,0.08,-58.08,-19.62,-2.27,32.53,123.67,-113.18,141
24.22,18.28,34.24567,-1.13,-0.01,0.08,-58.08,-19.62,-2.27,32.53,123.67,-113.18,142
24.22,18.28,34.24567,-1.13,-0.01,0.08,-58.08,-19.62,-2.27,32.53,123.67,-113.18,143
24.22,18.28,34.24567,-1.13,-0.01,0.08,-58.08,-19.62,-2.27,32.53,123.67,-113.18,144
24.22,18.12,34.24567,-1.13,-0.01,0.08,-58.08,-19.62,-2.27,32.53,123.67,-113.18,145
24.22,18.12,34.24567,-1.13,-0.01,0.08,-58.08,-19.62,-2.27,32.53,123.67,-113.18,146
24.22,18.12,34.24567,-1.29,0.01,-0.22,-4.39,11.06,2.30,33.88,78.70,-84.99,147
24.22,18.12,34.24567,-1.29,0.01,-0.22,-4.39,11.06,2.30,33.88,78.70,-84.99,148
24.22,18.12,34.24567,-1.29,0.01,-0.22,-4.39,11.06,2.30,33.88,78.70,-84.99,149
24.22,18.12,34.24567,-1.29,0.01,-0.22,-4.39,11.06,2.30,33.88,78.70,-84.99,150
24.22,18.12,34.24567,-1.29,0.01,-0.22,-4.39,11.06,2.30,33.88,78.70,-84.99,151
24.22,18.12,34.24567,-1.29,0.01,-0.22,-4.39,11.06,2.30,33.88,78.70,-84.99,152
24.22,18.12,34.24567,-1.29,0.01,-0.22,-4.39,11.06,2.30,33.88,78.70,-84.99,153
24.22,18.12,34.24567,-1.29,0.01,-0.22,-4.39,11.06,2.30,33.88,78.70,-84.99,154
24.22,18.12,34.24567,-1.29,0.01,-0.22,-4.39,11.06,2.30,33.88,78.70,-84.99,155
24.22,19.09,34.24567,-1.29,0.01,-0.22,-4.39,11.06,2.30,33.88,78.70,-84.99,156
24.22,19.09,34.24567,-0.89,-0.17,0.07,-60.23,7.71,1.62,41.97,65.96,-79.30,157
24.22,19.09,34.24567,-0.89,-0.17,0.07,-60.23,7.71,1.62,41.97,65.96,-79.30,158
24.22,19.09,34.24567,-0.89,-0.17,0.07,-60.23,7.71,1.62,41.97,65.96,-79.30,159
24.22,19.09,34.24567,-0.89,-0.17,0.07,-60.23,7.71,1.62,41.97,65.96,-79.30,160
24.22,19.09,34.24567,-0.89,-0.17,0.07,-60.23,7.71,1.62,41.97,65.96,-79.30,161
24.22,19.09,34.24567,-0.89,-0.17,0.07,-60.23,7.71,1.62,41.97,65.96,-79.30,162
24.22,19.09,34.24567,-0.89,-0.17,0.07,-60.23,7.71,1.62,41.97,65.96,-79.30,163
