ambientTemp,objectTemp,humidity,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,iteration
24.00,18.22,35.33669,-0.92,-0.02,0.03,-0.80,-3.65,-2.80,38.23,77.65,-68.81,1
24.00,18.22,35.33669,-0.92,-0.02,0.03,-0.80,-3.65,-2.80,38.23,77.65,-68.81,2
24.00,18.22,35.33669,-0.92,-0.02,0.03,-0.80,-3.65,-2.80,38.23,77.65,-68.81,3
24.00,18.22,35.33669,-0.92,-0.02,0.03,-0.80,-3.65,-2.80,38.23,77.65,-68.81,4
24.00,18.22,35.33669,-0.92,-0.02,0.03,-0.80,-3.65,-2.80,38.23,77.65,-68.81,5
24.00,18.22,35.33669,-0.92,-0.02,0.03,-0.80,-3.65,-2.80,38.23,77.65,-68.81,6
24.00,18.22,35.33669,-0.87,-0.03,0.01,-1.91,-6.76,-3.47,37.48,75.85,-69.25,7
24.00,18.00,35.33669,-0.87,-0.03,0.01,-1.91,-6.76,-3.47,37.48,75.85,-69.25,8
24.00,18.00,35.33669,-0.87,-0.03,0.01,-1.91,-6.76,-3.47,37.48,75.85,-69.25,9
24.00,18.00,35.33669,-0.87,-0.03,0.01,-1.91,-6.76,-3.47,37.48,75.85,-69.25,10
24.00,18.00,35.33669,-0.87,-0.03,0.01,-1.91,-6.76,-3.47,37.48,75.85,-69.25,11
24.00,18.00,35.33669,-0.87,-0.03,0.01,-1.91,-6.76,-3.47,37.48,75.85,-69.25,12
24.00,18.00,35.33669,-0.66,0.11,0.03,-4.37,7.00,-1.54,40.47,72.85,-65.21,13
24.00,18.00,35.33669,-0.66,0.11,0.03,-4.37,7.00,-1.54,40.47,72.85,-65.21,14
24.00,18.00,35.33669,-0.66,0.11,0.03,-4.37,7.00,-1.54,40.47,72.85,-65.21,15
24.00,18.00,35.33669,-0.66,0.11,0.03,-4.37,7.00,-1.54,40.47,72.85,-65.21,16
24.00,18.00,35.33669,-0.66,0.11,0.03,-4.37,7.00,-1.54,40.47,72.85,-65.21,17
24.00,21.00,35.33669,-0.66,0.11,0.03,-4.37,7.00,-1.54,40.47,72.85,-65.21,18
24.00,21.00,35.33669,-0.66,0.11,0.03,-4.37,7.00,-1.54,40.47,72.85,-65.21,19
24.00,21.00,35.33669,-0.66,0.11,0.03,-4.37,7.00,-1.54,40.47,72.85,-65.21,20
24.00,21.00,35.33669,-0.66,0.11,0.03,-4.37,7.00,-1.54,40.47,72.85,-65.21,21
