ambientTemp,objectTemp,humidity,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,iteration
25.25,18.97,34.30671,-0.89,-0.02,0.02,-0.64,-5.64,-3.67,24.13,92.04,-78.25,1
25.25,18.97,34.30671,-0.89,-0.02,0.02,-0.64,-5.64,-3.67,24.13,92.04,-78.25,2
25.25,18.97,34.30671,-0.89,-0.02,0.02,-0.64,-5.64,-3.67,24.13,92.04,-78.25,3
25.25,18.97,34.30671,-0.89,-0.02,0.02,-0.64,-5.64,-3.67,24.13,92.04,-78.25,4
25.25,19.16,34.30671,-0.89,-0.02,0.02,-0.64,-5.64,-3.67,24.13,92.04,-78.25,5
25.25,19.16,34.30671,-0.92,0.02,-0.05,0.58,-5.25,-2.03,25.33,89.34,-76.75,6
25.25,19.16,34.30671,-0.86,-0.07,0.00,0.44,-2.70,-1.49,30.88,93.09,-71.80,7
25.25,19.16,34.30671,-0.86,-0.07,0.00,0.44,-2.70,-1.49,30.88,93.09,-71.80,8
25.25,19.16,34.30671,-0.86,-0.07,0.00,0.44,-2.70,-1.49,30.88,93.09,-71.80,9
25.25,19.16,34.30671,-0.86,-0.07,0.00,0.44,-2.70,-1.49,30.88,93.09,-71.80,10
25.25,19.16,34.30671,-0.86,-0.07,0.00,0.44,-2.70,-1.49,30.88,93.09,-71.80,11
25.25,19.16,34.30671,-0.86,-0.07,0.00,0.44,-2.70,-1.49,30.88,93.09,-71.80,12
25.25,19.16,34.30671,-0.86,-0.07,0.00,0.44,-2.70,-1.49,30.88,93.09,-71.80,13
25.25,19.16,34.30671,-0.86,-0.07,0.00,0.44,-2.70,-1.49,30.88,93.09,-71.80,14
25.31,29.47,34.30671,-0.86,-0.07,0.00,0.44,-2.70,-1.49,30.88,93.09,-71.80,15
25.31,29.47,34.30671,-0.86,-0.07,0.00,0.44,-2.70,-1.49,30.88,93.09,-71.80,16
25.31,29.47,34.30671,-1.05,-0.11,0.01,-49.66,-17.39,3.54,35.68,92.94,-69.25,17
25.31,29.47,34.30671,-1.05,-0.11,0.01,-49.66,-17.39,3.54,35.68,92.94,-69.25,18
25.31,29.47,34.30671,-1.05,-0.11,0.01,-49.66,-17.39,3.54,35.68,92.94,-69.25,19
25.31,29.47,34.30671,-1.05,-0.11,0.01,-49.66,-17.39,3.54,35.68,92.94,-69.25,20
25.31,29.47,34.30671,-1.05,-0.11,0.01,-49.66,-17.39,3.54,35.68,92.94,-69.25,21
25.31,29.47,34.30671,-1.05,-0.11,0.01,-49.66,-17.39,3.54,35.68,92.94,-69.25,22
25.31,29.47,34.30671,-1.05,-0.11,0.01,-49.66,-17.39,3.54,35.68,92.94,-69.25,23
25.31,29.47,34.30671,-1.05,-0.11,0.01,-49.66,-17.39,3.54,35.68,92.94,-69.25,24
25.25,19.75,34.30671,-1.05,-0.11,0.01,-49.66,-17.39,3.54,35.68,92.94,-69.25,25
25.25,19.75,34.30671,-1.05,-0.11,0.01,-49.66,-17.39,3.54,35.68,92.94,-69.25,26
25.25,19.75,34.30671,-0.93,-0.07,0.07,-59.80,-19.45,-5.01,17.84,62.21,-117.67,27
25.25,19.75,34.30671,-0.93,-0.07,0.07,-59.80,-19.45,-5.01,17.84,62.21,-117.67,28
25.25,19.75,34.30671,-0.93,-0.07,0.07,-59.80,-19.45,-5.01,17.84,62.21,-117.67,29
25.25,19.75,34.30671,-0.93,-0.07,0.07,-59.80,-19.45,-5.01,17.84,62.21,-117.67,30
25.25,19.75,34.30671,-0.93,-0.07,0.07,-59.80,-19.45,-5.01,17.84,62.21,-117.67,31
25.25,19.75,34.30671,-0.93,-0.07,0.07,-59.80,-19.45,-5.01,17.84,62.21,-117.67,32
25.25,19.75,34.30671,-0.93,-0.07,0.07,-59.80,-19.45,-5.01,17.84,62.21,-117.67,33
25.25,19.75,34.30671,-0.93,-0.07,0.07,-59.80,-19.45,-5.01,17.84,62.21,-117.67,34
25.25,19.47,34.30671,-0.93,-0.07,0.07,-59.80,-19.45,-5.01,17.84,62.21,-117.67,35
25.25,19.47,34.30671,-0.93,-0.07,0.07,-59.80,-19.45,-5.01,17.84,62.21,-117.67,36
25.25,19.47,34.30671,-1.03,-0.18,0.05,-57.14,-16.66,3.40,23.23,109.73,-143.31,37
25.25,19.47,34.30671,-1.03,-0.18,0.05,-57.14,-16.66,3.40,23.23,109.73,-143.31,38
25.25,19.47,34.30671,-1.03,-0.18,0.05,-57.14,-16.66,3.40,23.23,109.73,-143.31,39
25.25,19.47,34.30671,-1.03,-0.18,0.05,-57.14,-16.66,3.40,23.23,109.73,-143.31,40
25.25,19.47,34.30671,-1.03,-0.18,0.05,-57.14,-16.66,3.40,23.23,109.73,-143.31,41
25.25,19.47,34.30671,-1.03,-0.18,0.05,-57.14,-16.66,3.40,23.23,109.73,-143.31,42
25.25,19.47,34.30671,-1.03,-0.18,0.05,-57.14,-16.66,3.40,23.23,109.73,-143.31,43
25.25,19.47,34.30671,-1.03,-0.18,0.05,-57.14,-16.66,3.40,23.23,109.73,-143.31,44
25.25,19.47,34.30671,-1.03,-0.18,0.05,-57.14,-16.66,3.40,23.23,109.73,-143.31,45
25.25,19.47,34.30671,-1.03,-0.18,0.05,-57.14,-16.66,3.40,23.23,109.73,-143.31,46
25.25,19.47,34.30671,-0.98,-0.07,-0.15,2.54,-7.36,-4.47,-8.54,86.79,-101.93,47
25.25,19.47,34.30671,-0.98,-0.07,-0.15,2.54,-7.36,-4.47,-8.54,86.79,-101.93,48
25.25,19.47,34.30671,-0.98,-0.07,-0.15,2.54,-7.36,-4.47,-8.54,86.79,-101.93,49
25.25,19.47,34.30671,-0.98,-0.07,-0.15,2.54,-7.36,-4.47,-8.54,86.79,-101.93,50
25.25,19.47,34.30671,-0.98,-0.07,-0.15,2.54,-7.36,-4.47,-8.54,86.79,-101.93,51
25.25,19.47,34.30671,-0.98,-0.07,-0.15,2.54,-7.36,-4.47,-8.54,86.79,-101.93,52
25.25,19.47,34.30671,-0.98,-0.07,-0.15,2.54,-7.36,-4.47,-8.54,86.79,-101.93,53
25.25,19.47,34.30671,-0.98,-0.07,-0.15,2.54,-7.36,-4.47,-8.54,86.79,-101.93,54
25.25,19.31,34.30671,-0.98,-0.07,-0.15,2.54,-7.36,-4.47,-8.54,86.79,-101.93,55
25.25,19.31,34.30671,-0.98,-0.07,-0.15,2.54,-7.36,-4.47,-8.54,86.79,-101.93,56
25.25,19.31,34.30671,-0.75,0.16,0.08,-60.64,-11.18,-7.62,22.94,127.57,-59.66,57
25.25,19.31,34.30671,-0.75,0.16,0.08,-60.64,-11.18,-7.62,22.94,127.57,-59.66,58
25.25,19.31,34.30671,-0.75,0.16,0.08,-60.64,-11.18,-7.62,22.94,127.57,-59.66,59
25.25,19.31,34.30671,-0.75,0.16,0.08,-60.64,-11.18,-7.62,22.94,127.57,-59.66,60
25.25,19.31,34.30671,-0.75,0.16,0.08,-60.64,-11.18,-7.62,22.94,127.57,-59.66,61
25.25,19.31,34.30671,-0.75,0.16,0.08,-60.64,-11.18,-7.62,22.94,127.57,-59.66,62
25.25,19.31,34.30671,-0.75,0.16,0.08,-60.64,-11.18,-7.62,22.94,127.57,-59.66,63
25.25,19.31,34.30671,-0.75,0.16,0.08,-60.64,-11.18,-7.62,22.94,127.57,-59.66,64
25.25,19.12,34.30671,-0.75,0.16,0.08,-60.64,-11.18,-7.62,22.94,127.57,-59.66,65
